s2id,iso3,label,sublabel,lat,lon
103c7445,NGA,LAGOS,LAGOS,6.3409876055486913,3.3667261971374645
103c76f5,NGA,LAGOS,TIN CAN ISLAND,6.3516798434474016,3.3161214991564587
103c7459,NGA,LAGOS,LAGOS,6.3407097010962108,3.376579101459523
103c74e9,NGA,LAGOS,LAGOS,6.340848500429324,3.397159353371884
103c0ae1,NGA,LAGOS,LAGOS,6.3564776851940064,3.4423844112434434
103c768b,NGA,LAGOS,TIN CAN ISLAND,6.351909844551372,3.3215387502422553
103c768f,NGA,LAGOS,TIN CAN ISLAND,6.346686408472479,3.3262715783826708
103c7437,NGA,LAGOS,LAGOS,6.3460436715715076,3.3563736210882826
103c74d5,NGA,LAGOS,LAGOS,6.3508255519003205,3.4166171015411178
103c7433,NGA,LAGOS,TIN CAN ISLAND,6.3515419457663054,3.3517987736823533
103c7687,NGA,LAGOS,TIN CAN ISLAND,6.3519046880240353,3.3316451031914838
103c745b,NGA,LAGOS,LAGOS,6.3411922378872436,3.3720248000850814
103c74eb,NGA,LAGOS,LAGOS,6.3353766242596636,3.3970003037836611
103c0a59,NGA,LAGOS,LAGOS,6.3666072546411758,3.4617491924409958
103c742f,NGA,LAGOS,TIN CAN ISLAND,6.3462947157629452,3.3463980536558893
103c744b,NGA,LAGOS,LAGOS,6.3512070368266649,3.3618741846317888
103c74d7,NGA,LAGOS,LAGOS,6.3510660397597842,3.4117723290366757
103c742d,NGA,LAGOS,TIN CAN ISLAND,6.3516092007906693,3.346024588974569
103c74db,NGA,LAGOS,LAGOS,6.3462669547639772,3.4069550095058556
103c0adf,NGA,LAGOS,LAGOS,6.3561340505955162,3.4373195053132526
103c74ef,NGA,LAGOS,LAGOS,6.3406349507741959,3.3917818930026846
103c7431,NGA,LAGOS,LAGOS,6.3461794131033908,3.3513676103036745
103c0af1,NGA,LAGOS,LAGOS,6.3671184112180255,3.4518281022253992
103c745f,NGA,LAGOS,LAGOS,6.33591651789201,3.3769334370916915
103c74f1,NGA,LAGOS,LAGOS,6.3410344097879774,3.3868541926991296
103c0b2d,NGA,LAGOS,LAGOS,6.3456070994343658,3.4228456513910377
103c74f5,NGA,LAGOS,LAGOS,6.3355696784287714,3.3815597906204307
103c0aef,NGA,LAGOS,LAGOS,6.3671165888926122,3.4479549609466136
103c74ed,NGA,LAGOS,LAGOS,6.3353214183476867,3.3918801531790894
103c0af7,NGA,LAGOS,LAGOS,6.3671910921372463,3.4573585257859714
103c7443,NGA,LAGOS,LAGOS,6.3358003741827789,3.366494004838342
103c74d3,NGA,LAGOS,LAGOS,6.3454429322026966,3.4168747149277667
103c7149,NGA,LAGOS,LAGOS,6.3041609391393374,3.3213394837620469
103c7399,NGA,LAGOS,LAGOS,6.2933615853257852,3.3714094414022981
103c73e1,NGA,LAGOS,LAGOS,6.2932818498406871,3.3417140903135789
103c7bc3,NGA,LAGOS,LAGOS,6.299709223654375,3.2007559074980203
103c7341,NGA,LAGOS,LAGOS,6.29304446738164,3.402396769627472
103c73a1,NGA,LAGOS,LAGOS,6.2882528963262745,3.3765956828003874
103c73c3,NGA,LAGOS,LAGOS,6.2879942460620626,3.3518197030319903
103c7139,NGA,LAGOS,LAGOS,6.2994832425645555,3.3163106489933707
103c73bf,NGA,LAGOS,LAGOS,6.2880279792460385,3.3618021151487754
103c73dd,NGA,LAGOS,LAGOS,6.28804654176519,3.3461400928718614
103c7375,NGA,LAGOS,LAGOS,6.2934179303578359,3.3816605808549003
103c73e7,NGA,LAGOS,LAGOS,6.29361300624406,3.3463251548085484
103c70d7,NGA,LAGOS,LAGOS,6.3041612917353671,3.2958733726720668
103c7a33,NGA,LAGOS,LAGOS,6.2998187858596744,3.2209400573722431
103c7be9,NGA,LAGOS,LAGOS,6.2995896683895891,3.1954402366247323
103c7bcd,NGA,LAGOS,LAGOS,6.2996811938969728,3.2155614313388541
103c7125,NGA,LAGOS,LAGOS,6.2981234169158373,3.3063228004906344
103c712f,NGA,LAGOS,LAGOS,6.30414686546655,3.30600060659409
103c73bd,NGA,LAGOS,LAGOS,6.2880315422607129,3.3671711401296589
103c736d,NGA,LAGOS,LAGOS,6.292970900012385,3.3912390802372658
103c7373,NGA,LAGOS,LAGOS,6.2927991990109868,3.3865582717830813
103c70db,NGA,LAGOS,LAGOS,6.2987909590062978,3.2908781035371186
103c7a25,NGA,LAGOS,LAGOS,6.3043323433135257,3.2310501337856334
103c7129,NGA,LAGOS,LAGOS,6.3032904455529328,3.3007786134622688
103c7a3b,NGA,LAGOS,LAGOS,6.2991192857024583,3.2308445135239365
103c739f,NGA,LAGOS,LAGOS,6.2930966111087185,3.3767524934806628
103c7a3d,NGA,LAGOS,LAGOS,6.2994719313247272,3.2354858084968328
103c73eb,NGA,LAGOS,LAGOS,6.2933623152597482,3.3562939944358949
103c730b,NGA,LAGOS,LAGOS,6.2879729281158117,3.3818456634974305
103c7395,NGA,LAGOS,LAGOS,6.29329071946662,3.3616124112802095
103c7131,NGA,LAGOS,LAGOS,6.3043812268876236,3.3114986199828622
103c73e9,NGA,LAGOS,LAGOS,6.2938385759929858,3.3515032722329527
103c7127,NGA,LAGOS,LAGOS,6.2996045432189831,3.3007117900530969
103c73df,NGA,LAGOS,LAGOS,6.2883774249787106,3.3410908748915231
103c73c1,NGA,LAGOS,LAGOS,6.2884887052674072,3.3566208823521526
103c7bd3,NGA,LAGOS,LAGOS,6.3048449484286513,3.215970195619096
103c713b,NGA,LAGOS,LAGOS,6.2989703227763,3.3117849085857647
103c7a2f,NGA,LAGOS,LAGOS,6.3048657278037377,3.2255327445206872
103c70c9,NGA,LAGOS,LAGOS,6.3038975726265836,3.2812776708792435
103c70c7,NGA,LAGOS,LAGOS,6.2988031477896893,3.2808456600827354
103c7bcf,NGA,LAGOS,LAGOS,6.2992686068696564,3.2107006620351357
103c7a17,NGA,LAGOS,LAGOS,6.2990584146250956,3.2398618850094754
103c7a2d,NGA,LAGOS,LAGOS,6.3044903288402763,3.220525510426389
103c7137,NGA,LAGOS,LAGOS,6.30426181184992,3.3163083359763332
103c7a31,NGA,LAGOS,LAGOS,6.2991731182246635,3.22558376053564
103c7bc5,NGA,LAGOS,LAGOS,6.2997655603800276,3.2055583547771116
103c736b,NGA,LAGOS,LAGOS,6.2931365684352922,3.3968004687051327
103c73a3,NGA,LAGOS,LAGOS,6.28757825707148,3.3716916075079224
103c7bdd,NGA,LAGOS,LAGOS,6.3047543387795573,3.200436187716964
103c70d9,NGA,LAGOS,LAGOS,6.2995657937914373,3.295815682113318
103c715f,NGA,LAGOS,LAGOS,6.2934541220058042,3.336527105129075
103c7397,NGA,LAGOS,LAGOS,6.2933437221357114,3.3664591946630527
103c7161,NGA,LAGOS,LAGOS,6.2883976468684573,3.3358830027199668
103c7147,NGA,LAGOS,LAGOS,6.2992881378625674,3.3212469251895209
103c730d,NGA,LAGOS,LAGOS,6.287941464809955,3.3861283333230019
103c7393,NGA,LAGOS,LAGOS,6.2987770625221318,3.361452652722134
103c7bf9,NGA,LAGOS,LAGOS,6.3052018482940175,3.1806803012983962
103c7733,NGA,LAGOS,LAGOS,6.3144039864997472,3.2858913475239615
103c73fb,NGA,LAGOS,LAGOS,6.3035813254275848,3.3461823028995847
103c7351,NGA,LAGOS,LAGOS,6.3037873053596432,3.4116071493589017
103c7345,NGA,LAGOS,LAGOS,6.2983493688373686,3.4066583893722613
103c7371,NGA,LAGOS,LAGOS,6.2987184123879443,3.3866346440963579
103c7385,NGA,LAGOS,LAGOS,6.3036584620116969,3.3715171064131244
103c7159,NGA,LAGOS,LAGOS,6.2986592143094775,3.3367701871430646
103c7157,NGA,LAGOS,LAGOS,6.3040266562289089,3.33644758871658
103c0b79,NGA,LAGOS,LAGOS,6.3195957434654169,3.4573435632526817
103c7145,NGA,LAGOS,LAGOS,6.2987925577747719,3.3261931666315134
103c76d5,NGA,LAGOS,LAGOS,6.3147027262888482,3.3013135113076326
103c7343,NGA,LAGOS,LAGOS,6.29827306427403,3.4017800449233286
103c7a2b,NGA,LAGOS,LAGOS,6.3099386126369712,3.2204515730926615
103c739b,NGA,LAGOS,LAGOS,6.2985062144776753,3.3716435629118551
103c7a23,NGA,LAGOS,LAGOS,6.3050327390378991,3.2354626460609452
103c7151,NGA,LAGOS,LAGOS,6.3039976908324125,3.3316273064829836
103c73fd,NGA,LAGOS,LAGOS,6.3039401900471557,3.3413030339545036
103c76d3,NGA,LAGOS,LAGOS,6.3147934671760195,3.3062237838980182
103c73ef,NGA,LAGOS,LAGOS,6.2986289223370822,3.3517315805296777
103c73f3,NGA,LAGOS,LAGOS,6.30407679238534,3.3566275194684749
103c712b,NGA,LAGOS,LAGOS,6.3093554996159753,3.3010800911236671
103c738f,NGA,LAGOS,LAGOS,6.3036295094516062,3.3667362912147154
103c7353,NGA,LAGOS,LAGOS,6.3040336425783892,3.4168874401436162
103c7bdf,NGA,LAGOS,LAGOS,6.3098899122730918,3.2004409283246789
103c735b,NGA,LAGOS,LAGOS,6.303837554064299,3.406975212992561
103c7bd1,NGA,LAGOS,LAGOS,6.3051346478127179,3.2103889981488805
103c0b63,NGA,LAGOS,LAGOS,6.3136694524091306,3.4478000145442285
103c7bd7,NGA,LAGOS,LAGOS,6.3100055638572314,3.2108708599374682
103c73ed,NGA,LAGOS,LAGOS,6.298769976568992,3.3565415007532446
103c7bd9,NGA,LAGOS,LAGOS,6.310132807454603,3.2054852857283125
103c70d5,NGA,LAGOS,LAGOS,6.309812565377098,3.2960013437309845
103c7be7,NGA,LAGOS,LAGOS,6.30503402222701,3.195798498236087
103c7bd5,NGA,LAGOS,LAGOS,6.3103159330176437,3.2155068038337822
103c712d,NGA,LAGOS,LAGOS,6.3095154160181179,3.3064327540604568
103c7377,NGA,LAGOS,LAGOS,6.2983096855527911,3.3813075965527113
103c76cd,NGA,LAGOS,LAGOS,6.3143565152358043,3.3111930278330748
103c714f,NGA,LAGOS,LAGOS,6.30389680429705,3.326134960227086
103c7365,NGA,LAGOS,LAGOS,6.3038592344667315,3.3916664557106238
103c7379,NGA,LAGOS,LAGOS,6.3033870123478213,3.3816130938632725
103c7391,NGA,LAGOS,LAGOS,6.2982255011452457,3.3665247065372741
103c7a29,NGA,LAGOS,LAGOS,6.3097753848004592,3.2258860848295789
103c735d,NGA,LAGOS,LAGOS,6.303971055715337,3.4017854945978
103c7369,NGA,LAGOS,LAGOS,6.2984153163826893,3.3971624070808328
103c715b,NGA,LAGOS,LAGOS,6.2993254900352866,3.331153914508588
103c738d,NGA,LAGOS,LAGOS,6.3035950574895194,3.3612803423516797
103c734d,NGA,LAGOS,LAGOS,6.2982809820662,3.4170912072233124
103c7383,NGA,LAGOS,LAGOS,6.30347702150162,3.3761569885299969
103c737b,NGA,LAGOS,LAGOS,6.3036963538079807,3.3867375139079607
103c0b5f,NGA,LAGOS,LAGOS,6.3140082267596052,3.4375897243684097
103c734f,NGA,LAGOS,LAGOS,6.2980001755825308,3.4118419841387091
103c73f1,NGA,LAGOS,LAGOS,6.3040610666290355,3.3511146756547161
103c772d,NGA,LAGOS,LAGOS,6.3147801863263986,3.2907537163368894
103c7a27,NGA,LAGOS,LAGOS,6.3099462665190478,3.2311130098617982
103c7bdb,NGA,LAGOS,LAGOS,6.305000739877106,3.205738796884515
103c739d,NGA,LAGOS,LAGOS,6.2980943781542678,3.3769334747756314
103c772b,NGA,LAGOS,LAGOS,6.3148522408049708,3.2963854097614074
103c7be1,NGA,LAGOS,LAGOS,6.3098078326623632,3.1951785721335959
103c7367,NGA,LAGOS,LAGOS,6.3042322073391244,3.3966982384422848
103c7bfb,NGA,LAGOS,LAGOS,6.305104569402137,3.185471866881346
103c73e3,NGA,LAGOS,LAGOS,6.298750257088999,3.3415202255833036
103c73e5,NGA,LAGOS,LAGOS,6.2986434283241373,3.3465345410436451
103c736f,NGA,LAGOS,LAGOS,6.2983801746594921,3.3919969555866638
103c7133,NGA,LAGOS,LAGOS,6.3100876754594344,3.3109559026107904
103c0a93,NGA,LAGOS,LAGOS,6.3769909843592814,3.4474919568119358
103c74e3,NGA,LAGOS,LAGOS,6.3516627938023644,3.3921336851949744
103c7451,NGA,LAGOS,LAGOS,6.3461879094849349,3.3718195269519065
103c7667,NGA,LAGOS,TIN CAN ISLAND,6.3626136337565491,3.3217178015873232
103c0a8b,NGA,LAGOS,LAGOS,6.3773297628359531,3.4574201531229063
103c74e5,NGA,LAGOS,LAGOS,6.346139195619199,3.3919079292306824
103c0a8f,NGA,LAGOS,LAGOS,6.3829303294679018,3.4524794016857778
103c75d3,NGA,LAGOS,TIN CAN ISLAND,6.3574563877062769,3.3464161753390096
103c7529,NGA,LAGOS,LAGOS,6.3560272000334725,3.411494924384574
103c7527,NGA,LAGOS,LAGOS,6.3559862110752894,3.4067802858724132
103c74fd,NGA,LAGOS,LAGOS,6.3516922350333047,3.3867255495219277
103c75d7,NGA,LAGOS,TIN CAN ISLAND,6.3623378845975456,3.3411930968151422
103c75cd,NGA,LAGOS,TIN CAN ISLAND,6.3572126623303715,3.3514431964912546
103c744d,NGA,LAGOS,LAGOS,6.3512857417030837,3.3667394343304746
103c74fb,NGA,LAGOS,LAGOS,6.3461791406441979,3.3863990445876304
103c7665,NGA,LAGOS,TIN CAN ISLAND,6.3623169195127121,3.3267248601700956
103c7457,NGA,LAGOS,LAGOS,6.3463643836919088,3.3764518242726003
103c74e1,NGA,LAGOS,LAGOS,6.3516487775677106,3.3967969171559584
103c744f,NGA,LAGOS,LAGOS,6.3463993649163113,3.3668071363479495
103c7455,NGA,LAGOS,LAGOS,6.351572430425426,3.3763369716104128
103c7663,NGA,LAGOS,TIN CAN ISLAND,6.35674208947139,3.3265900365581271
103c74dd,NGA,LAGOS,LAGOS,6.3459486936621037,3.4020270746104604
103c767f,NGA,LAGOS,TIN CAN ISLAND,6.3569829237670339,3.3363399237933709
103c7679,NGA,LAGOS,TIN CAN ISLAND,6.3626743342526844,3.3366917761826653
103c7453,NGA,LAGOS,LAGOS,6.3515516008874036,3.3719189113025112
103c75d1,NGA,LAGOS,TIN CAN ISLAND,6.3621788208109855,3.3466191911930916
103c75d5,NGA,LAGOS,TIN CAN ISLAND,6.3573443788637558,3.3413384556852455
103c765f,NGA,LAGOS,TIN CAN ISLAND,6.3576792431929183,3.3165040257578848
103c74df,NGA,LAGOS,LAGOS,6.3511170161579527,3.4018250274903861
103c767d,NGA,LAGOS,TIN CAN ISLAND,6.3571181428652066,3.3316588842886219
103c7525,NGA,LAGOS,LAGOS,6.3615374520428558,3.4064665720148462
103c74ff,NGA,LAGOS,LAGOS,6.3516546288953846,3.3822091230031206
103c75cf,NGA,LAGOS,TIN CAN ISLAND,6.3626931629037387,3.3508036177157856
103c74f9,NGA,LAGOS,LAGOS,6.3460608494848376,3.3820767841616788
103c7661,NGA,LAGOS,TIN CAN ISLAND,6.3572132762095626,3.3216726973776907
103c74e7,NGA,LAGOS,LAGOS,6.3458248833873,3.396873945124256
103c767b,NGA,LAGOS,TIN CAN ISLAND,6.3626279620567452,3.3316821471830811
103c73f5,NGA,LAGOS,LAGOS,6.3092945380403469,3.3563058274850239
103c0b5d,NGA,LAGOS,LAGOS,6.3187200071118266,3.4370743846073073
103c7389,NGA,LAGOS,LAGOS,6.3094198896116565,3.3665277737237913
103c749d,NGA,LAGOS,LAGOS,6.3141555871869217,3.3918118867996636
103c714b,NGA,LAGOS,LAGOS,6.3094236622067941,3.32141865922471
103c73f7,NGA,LAGOS,LAGOS,6.309144719805599,3.3513860965426781
103c7401,NGA,LAGOS,LAGOS,6.314445857826791,3.3414063584544107
103c0b75,NGA,LAGOS,LAGOS,6.3298836372301768,3.4573679687411292
103c76cf,NGA,LAGOS,LAGOS,6.3196133330030291,3.3116298183527348
103c7359,NGA,LAGOS,LAGOS,6.3091331770450614,3.4071971456423484
103c0cab,NGA,LAGOS,LAGOS,6.30892823738428,3.4218613111013583
103c735f,NGA,LAGOS,LAGOS,6.308615557596978,3.4019103855878288
103c737d,NGA,LAGOS,LAGOS,6.3092031077594228,3.3871875831779343
103c74ab,NGA,LAGOS,LAGOS,6.3142442754961312,3.4170532104557929
103c0b55,NGA,LAGOS,LAGOS,6.3143373774787772,3.4213578261246989
103c797f,NGA,LAGOS,LAGOS,6.3152277487135811,3.2156192040704088
103c7355,NGA,LAGOS,LAGOS,6.30895686177758,3.4166839449590438
103c7153,NGA,LAGOS,LAGOS,6.3093353756845119,3.3315410722482195
103c714d,NGA,LAGOS,LAGOS,6.3094761198800837,3.3265894137345096
103c0b43,NGA,LAGOS,LAGOS,6.324624655493877,3.4369642363566251
103c76b5,NGA,LAGOS,LAGOS,6.314583541126142,3.3212467806563035
103c0b65,NGA,LAGOS,LAGOS,6.3196139650251872,3.4475712937766665
103c747f,NGA,LAGOS,LAGOS,6.3142143575208118,3.3767355642516317
103c7481,NGA,LAGOS,LAGOS,6.3144032538553647,3.3819891158356259
103c7361,NGA,LAGOS,LAGOS,6.3090688501485381,3.3966524859472416
103c7475,NGA,LAGOS,LAGOS,6.3143145878276385,3.3615539924782047
103c7363,NGA,LAGOS,LAGOS,6.3096863484073564,3.3918769134273741
103c740b,NGA,LAGOS,LAGOS,6.3143500311354135,3.3562047211148829
103c7135,NGA,LAGOS,LAGOS,6.3095615314056612,3.3162239695268259
103c0b99,NGA,LAGOS,LAGOS,6.3298083683989974,3.4671638909580462
103c7965,NGA,LAGOS,LAGOS,6.3210349127461427,3.2057281409783647
103c7155,NGA,LAGOS,LAGOS,6.3092851905174516,3.3363315540777774
103c73f9,NGA,LAGOS,LAGOS,6.3094179081241579,3.3467163207605961
103c76ad,NGA,LAGOS,LAGOS,6.314295728707993,3.3312769662345141
103c738b,NGA,LAGOS,LAGOS,6.309249350634051,3.3611427458669225
103c0b6d,NGA,LAGOS,LAGOS,6.3302290652572557,3.4472953447998078
103c7979,NGA,LAGOS,LAGOS,6.3211323432809072,3.21548881221551
103c76b3,NGA,LAGOS,LAGOS NIG,6.3142757304105315,3.3264318037639908
103c7989,NGA,LAGOS,LAGOS,6.3150200971120594,3.2307885972027313
103c7479,NGA,LAGOS,LAGOS,6.3142879480885332,3.3718222796952912
103c73ff,NGA,LAGOS,LAGOS,6.3093630057613019,3.3415482117376731
103c7483,NGA,LAGOS,LAGOS,6.3145122726142464,3.3867168417220577
103c7387,NGA,LAGOS,LAGOS,6.3088909980839922,3.3715164232292683
103c795f,NGA,LAGOS,LAGOS,6.3153554217616552,3.1956088306880459
103c76cb,NGA,LAGOS,LAGOS,6.3146046078016669,3.3162080975689467
103c74a9,NGA,LAGOS,LAGOS,6.3148414265989521,3.4115517879621335
103c7983,NGA,LAGOS,LAGOS,6.3207306276723552,3.2208799009327214
103c0b71,NGA,LAGOS,LAGOS,6.3250964460309405,3.4527839951289914
103c0b6f,NGA,LAGOS,LAGOS,6.3247891900549043,3.4473845175943687
103c0b73,NGA,LAGOS,LAGOS,6.3298027912358092,3.4525051758426679
103c749f,NGA,LAGOS,LAGOS,6.3143372099768325,3.3965278386965889
103c7987,NGA,LAGOS,LAGOS,6.3160212754370963,3.2259199253307047
103c0b77,NGA,LAGOS,LAGOS,6.3250602544853143,3.457577601182992
103c7477,NGA,LAGOS,LAGOS,6.3144366798998863,3.3662599956052408
103c7381,NGA,LAGOS,LAGOS,6.3088984822554641,3.3768097233193295
103c7981,NGA,LAGOS,LAGOS,6.3153455589393612,3.2203971056884382
103c0b69,NGA,LAGOS,LAGOS,6.3249460234115213,3.442440855571109
103c737f,NGA,LAGOS,LAGOS,6.3088844484835009,3.3818405588592042
103c7985,NGA,LAGOS,LAGOS NIGERIA,6.3201518701886705,3.2251560739147571
103c76ab,NGA,LAGOS,LAGOS,6.3148191588642906,3.33645097803334
103c0b67,NGA,LAGOS,LAGOS,6.3191199259457154,3.4423648168508629
103c7961,NGA,LAGOS,LAGOS,6.315671310235258,3.2013318873354888
103c7357,NGA,LAGOS,LAGOS,6.30926433110278,3.4115193731287792
103c74a1,NGA,LAGOS,LAGOS,6.3142099483381271,3.4019868672560971
103c7407,NGA,LAGOS,LAGOS,6.314366649271939,3.3463264760855225
103c0b59,NGA,LAGOS,LAGOS,6.3138714567493084,3.4317097012660591
103c74a7,NGA,LAGOS,LAGOS,6.31451342421271,3.4069352367651007
103c0b57,NGA,LAGOS,LAGOS,6.3140316740624343,3.4273459429393651
103c7471,NGA,LAGOS,LAGOS,6.3199699180854054,3.3668014630457459
103c74af,NGA,LAGOS,LAGOS,6.3195507801077628,3.4123010707748271
103c0ba7,NGA,LAGOS,LAGOS,6.3399210605025544,3.4626588466931323
103c0b0b,NGA,LAGOS,LAGOS,6.3350839944807982,3.4575359971896291
103c0b45,NGA,LAGOS,LAGOS,6.32488593315451,3.4322318302687784
103c0b09,NGA,LAGOS,LAGOS,6.3409312980166481,3.4573930607952881
103c76c9,NGA,LAGOS,LAGOS,6.3189532682669656,3.315981360495226
103c0b41,NGA,LAGOS,LAGOS,6.329661015373782,3.4373647370691591
103c74a5,NGA,LAGOS,LAGOS,6.3192635397094943,3.4065993297973929
103c0b5b,NGA,LAGOS,LAGOS,6.319410745612946,3.4317564819408695
103c76af,NGA,LAGOS,TIN CAN ISLAND,6.3200845972198341,3.3319096056983106
103c76b7,NGA,LAGOS,LAGOS,6.3201311461567382,3.3209215246180568
103c0ba3,NGA,LAGOS,LAGOS,6.3354245672665872,3.4671455347550908
103c7411,NGA,LAGOS,LAGOS,6.324844667264701,3.3514732204548627
103c7959,NGA,LAGOS,LAGOS,6.3157830804155628,3.1906055698512104
103c74b1,NGA,LAGOS,LAGOS,6.3248298692078082,3.411744196221957
103c747b,NGA,LAGOS,LAGOS,6.31961161999797,3.3714515120907014
103c0b0f,NGA,LAGOS,LAGOS,6.3402438049758469,3.4523657625718762
103c76a9,NGA,LAGOS,LAGOS,6.3199496065740046,3.3365746778331924
103c7403,NGA,LAGOS,LAGOS,6.3199061027233228,3.3414488872119796
103c7487,NGA,LAGOS,LAGOS,6.31949168644934,3.3820054178895638
103c0b13,NGA,LAGOS,LAGOS,6.3352728804362233,3.447247036691206
103c7485,NGA,LAGOS,LAGOS,6.3195842955500749,3.3869337253999907
103c7473,NGA,LAGOS,LAGOS,6.3196278668299284,3.3613543389654206
103c0b6b,NGA,LAGOS,LAGOS,6.3298990716097805,3.4419099599230814
103c740f,NGA,LAGOS,LAGOS,6.3198217341518008,3.3512787392438943
103c7953,NGA,LAGOS,LAGOS,6.3201170877885957,3.1812145585285614
103c0ba1,NGA,LAGOS,LAGOS,6.3351976514763537,3.4625331301481066
103c74ad,NGA,LAGOS,LAGOS,6.3199344962070887,3.4170344430455151
103c74b3,NGA,LAGOS,LAGOS,6.3248535555920471,3.4168336617422157
103c0b11,NGA,LAGOS,LAGOS,6.33998225690841,3.4472291838845703
103c7491,NGA,LAGOS,LAGOS,6.3249388637585353,3.3918233233115771
103c749b,NGA,LAGOS,LAGOS,6.3196894129679873,3.3918857327189302
103c740d,NGA,LAGOS,LAGOS,6.3199679041391121,3.3562446736067355
103c74a3,NGA,LAGOS,LAGOS,6.3196317606209167,3.4019161756239
103c0b4f,NGA,LAGOS,LAGOS,6.3246150609881431,3.4274142823077214
103c747d,NGA,LAGOS,LAGOS,6.31975372006294,3.376595278144146
103c0ba5,NGA,LAGOS,LAGOS,6.3396298986808821,3.4674759446201979
103c7499,NGA,LAGOS,LAGOS,6.3195459331201658,3.3968088262721188
103c7497,NGA,LAGOS,LAGOS,6.3245463309481948,3.3965674317535606
103c76b1,NGA,LAGOS,LAGOS,6.3198435020816088,3.3268301680373629
103c0b51,NGA,LAGOS,LAGOS,6.3193679255009769,3.427166863858349
103c0b0d,NGA,LAGOS,LAGOS,6.3354151543146147,3.4519200286153833
103c74bd,NGA,LAGOS,LAGOS,6.324918293603778,3.4020274364818093
103c7405,NGA,LAGOS,LAGOS,6.31968881837196,3.3466249454229278
103c0b53,NGA,LAGOS,LAGOS,6.3191588374150029,3.4224928911679409
103c7409,NGA,LAGOS,LAGOS,6.3150242706562114,3.3514526576365018
