s2id,iso3,label,sublabel,lat,lon,dock,distance_from_shore_m
1023e735,TGO,LOME,LOME,6.0902,1.2913,FALSE,6000
1023e08f,TGO,LOME,LOME,6.0797,1.2577,FALSE,6000
1023e071,TGO,LOME,LOME,6.0742,1.2385,FALSE,6000
1023e739,TGO,LOME,LOME,6.0903,1.3009,FALSE,6000
1023e0cb,TGO,LOME,LOME,6.0901,1.2867,FALSE,6000
1023e00d,TGO,LOME,LOME,6.0747,1.2289,FALSE,6000
1023e073,TGO,LOME,LOME,6.0747,1.2337,FALSE,6000
1023e093,TGO,LOME,LOME,6.0849,1.2627,FALSE,6000
1023e07b,TGO,LOME,LOME,6.0746,1.2434,FALSE,6000
1023dffd,TGO,LOME,LOME,6.0638,1.2195,FALSE,6000
1023e0bf,TGO,LOME,LOME,6.0848,1.2722,FALSE,6000
1023e719,TGO,LOME,LOME,6.1013,1.3105,FALSE,6000
1023e075,TGO,LOME,LOME,6.0692,1.2340,FALSE,6000
1023e0c9,TGO,LOME,LOME,6.0903,1.2817,FALSE,6000
1023e0c7,TGO,LOME,LOME,6.0902,1.2772,FALSE,6000
1023e0b7,TGO,LOME,LOME,6.0852,1.2819,FALSE,6000
1023e717,TGO,LOME,LOME,6.0954,1.3103,FALSE,6000
1023e737,TGO,LOME,LOME,6.0904,1.2963,FALSE,6000
1023e00b,TGO,LOME,LOME,6.0689,1.2291,FALSE,6000
1023dffb,TGO,LOME,LOME,6.0588,1.2195,FALSE,6000
1023e73d,TGO,LOME,LOME,6.0956,1.3059,FALSE,6000
1023e097,TGO,LOME,LOME,6.0798,1.2674,FALSE,6000
1023e079,TGO,LOME,LOME,6.0691,1.2431,FALSE,6000
1023e749,TGO,LOME,LOME,6.0850,1.2964,FALSE,6000
1023e0bd,TGO,LOME,LOME,6.0798,1.2722,FALSE,6000
1023dfff,TGO,LOME,LOME,6.0642,1.2146,FALSE,6000
1023e08d,TGO,LOME,LOME,6.0850,1.2577,FALSE,6000
1023dff9,TGO,LOME,LOME,6.0585,1.2147,FALSE,6000
1023ddc5,TGO,LOME,LOME,6.0372,1.3012,FALSE,12000
1023df65,TGO,LOME,LOME,6.0112,1.2194,FALSE,12000
1023dd9d,TGO,LOME,LOME,6.0532,1.3253,FALSE,12000
102161e9,TGO,LOME,LOME,6.0005,1.2002,FALSE,12000
1023defb,TGO,LOME,LOME,6.0164,1.2575,FALSE,12000
