"vessel_name","MMSI","Flag","AIS_Flag","imo","vessel_class_cat","vessel_class_confidence","vessel_class","vessel_type","previous_port_country","previous_port","trip_start","trip_start_confidence","trip_end","trip_end_confidence","trip_duration_days","end_port","prev_visit_timestamp","at_dock","abj_lagoon","abj_vridi","abj_cargo","abj_fishing","abj_offshore","fishing","fishing_hours","fishing_eez","fishing_hs","fishing_rfmos","encounter","num_encounters","loitering","num_loitering","AISdisabling","num_AISdisabling","percent_ais_voyage","vv_url"
"MONTERAIOLA","224742000","ESP","ESP","9882009","fishing","high","Fishing vessel","Purse seine","CIV","ABIDJAN",2025-12-20 06:21:18,4,2026-01-05 11:44:49,4,16.2,"ABIDJAN",2025-12-20 06:21:18,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,6.7,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/c44bf0cee-e97e-f9c4-3c32-97d90554b144?&start=2025-12-18&end=2026-01-07"")"
"ALBONIGA","224745000","ESP","ESP","8613267","fishing","high","Fishing vessel","Purse seine","SEN","DAKAR",2025-11-10 23:00:42,4,2025-11-24 21:06:49,4,13.9,"ABIDJAN",2025-02-23 13:05:21,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,TRUE,1,34.3,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/818356b57-7844-a4ae-919e-36a06ae5a84a?&start=2025-11-08&end=2025-11-26"")"
"GARBOLA","225461000","ESP","ESP","9747560","fishing","low","Support vessel","purse_seine_support","SEN","DAKAR",2025-11-15 07:54:04,4,2025-11-24 06:35:49,4,8.9,"ABIDJAN",2025-03-30 08:50:15,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,TRUE,1,12.5,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/cf930809d-da1e-0f57-d725-bee6826624ab?&start=2025-11-13&end=2025-11-26"")"
"GARBOLA","225461000","ESP","ESP","9747560","fishing","low","Support vessel","purse_seine_support","CIV","ABIDJAN",2025-11-28 10:04:36,4,2026-01-20 06:40:24,4,52.8,"ABIDJAN",2025-11-28 10:04:36,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,TRUE,1,TRUE,3,11,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/cf930809d-da1e-0f57-d725-bee6826624ab?&start=2025-11-26&end=2026-01-22"")"
"F/V STERENN","226180000","FRA","FRA","9225548","fishing","high","Fishing vessel","Purse seine","GAB","PORT GENTIL",2025-10-11 23:48:32,4,2025-10-21 15:10:14,4,9.6,"ABIDJAN",2025-09-29 13:40:27,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,TRUE,1,FALSE,0,17.2,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/ec049fc02-2932-810d-f9b3-293e4eec0799?&start=2025-10-09&end=2025-10-23"")"
"F/V GUEOTEC","227549000","FRA","FRA","8912986","fishing","high","Fishing vessel","Purse seine","CIV","ABIDJAN",2025-12-10 10:11:51,4,2025-12-10 16:39:25,4,0.3,"ABIDJAN",2025-12-10 10:11:51,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/96e442d84-489f-962f-588a-33e367aa0330?&start=2025-12-08&end=2025-12-12"")"
"F/V GUERIDEN","227550000","FRA","FRA","8912998","fishing","high","Fishing vessel","Purse seine","CIV","ABIDJAN",2025-09-26 09:05:24,4,2025-10-18 06:32:08,4,21.9,"ABIDJAN",2025-09-26 09:05:24,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,9.2,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/1fe43f651-11a3-402d-dfed-efde848e7eee?&start=2025-09-24&end=2025-10-20"")"
"F/V GUERIDEN","227550000","FRA","FRA","8912998","fishing","high","Fishing vessel","Purse seine","GHA","TEMA",2025-12-21 23:55:31,4,2025-12-23 06:42:27,4,1.3,"ABIDJAN",2025-10-25 09:20:03,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/1fe43f651-11a3-402d-dfed-efde848e7eee?&start=2025-12-19&end=2025-12-25"")"
"F/V CAP BOJADOR","228280000","FRA","FRA","8908026","fishing","high","Fishing vessel","Purse seine","CIV","ABIDJAN",2025-09-14 13:34:19,4,2025-10-07 06:38:56,4,22.7,"ABIDJAN",2025-09-14 13:34:19,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,TRUE,1,17.9,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/cc9dd42b8-8263-d5f5-d479-8027efd525be?&start=2025-09-12&end=2025-10-09"")"
"LIBRA","277327000","LTU","LTU","9009683","added_TMT","TMT","Carrier vessel","carrier","MRT","CANSADO",2025-12-26 22:58:43,4,2026-01-01 12:50:27,4,5.5,"ABIDJAN",2025-08-09 21:29:50,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/c4f5dd543-3c32-676f-2e07-f9a8b9b6b35a?&start=2025-12-24&end=2026-01-03"")"
"CASSIOPEA","277397000","LTU","LTU","9047269","added_TMT","TMT","Carrier vessel","carrier","MRT","CANSADO",2025-12-12 14:17:11,4,2025-12-17 18:49:11,4,5.2,"ABIDJAN",2025-08-31 01:09:33,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/7483bb953-3a1d-a5b3-c25b-3c87872cbc7b?&start=2025-12-10&end=2025-12-19"")"
"GURIA","306097000","CUW","BES","9758351","fishing","high","Fishing vessel","Purse seine","CIV","ABIDJAN",2025-10-05 11:32:52,4,2025-10-05 17:23:08,4,0.2,"ABIDJAN",2025-10-05 11:32:52,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/b45463f1c-c27a-e927-11ee-965091c56af4?&start=2025-10-03&end=2025-10-07"")"
"ARTIKE","306881000","CUW","BES","9808120","fishing","low","fishing","inconclusive","CIV","ABIDJAN",2025-11-13 10:55:52,4,2026-01-12 05:48:18,4,59.8,"ABIDJAN",2025-11-13 10:55:52,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,TRUE,1,5.5,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/e00d865a1-148f-fb0e-8283-dc436a245c07?&start=2025-11-11&end=2026-01-14"")"
"BALTIC PURPLE","311000724","BHS","BHS","9143099","added_TMT","TMT","Carrier vessel","carrier","MRT","NOUAKCHOTT",2025-11-14 10:10:03,4,2025-11-18 11:27:41,4,4,"ABIDJAN",NA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/c5883829d-d3dd-8945-ce42-e8defafc54ef?&start=2025-11-12&end=2025-11-20"")"
"BALTIC SUMMER","311000992","BHS","BHS","8802090","added_TMT","TMT","Carrier vessel","carrier","RUS","VISTINO",2026-01-03 14:55:23,4,2026-01-18 07:23:19,4,14.7,"ABIDJAN",NA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/e0d6c6797-75f0-0abc-4ebc-122e336e4497?&start=2026-01-01&end=2026-01-20"")"
"BALTIC ERICA","311001021","BHS","BHS","9194476","added_TMT","TMT","Carrier vessel","carrier","RUS","VISTINO",2025-12-04 02:51:23,4,2025-12-17 13:33:33,4,13.4,"ABIDJAN",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/28009a9fe-e1c9-7d25-3b13-5a6aac45f55f?&start=2025-12-02&end=2025-12-19"")"
"FRIO SHINANO","311001574","BHS","BHS","9073385","added_TMT","TMT","carrier","carrier","ESP","LAS PALMAS",2025-12-18 04:10:04,4,2025-12-25 17:21:42,4,7.5,"ABIDJAN",2025-08-21 23:40:39,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/acbd1e4d3-3863-e643-092e-a8d5c401a0af?&start=2025-12-16&end=2025-12-27"")"
"FRIO CHIKUMA","311001575","BHS","BHS","9184536","added_TMT","TMT","Carrier vessel","carrier","MRT","CANSADO",2025-11-30 21:04:40,4,2025-12-07 13:10:08,4,6.7,"ABIDJAN",2025-01-22 23:07:40,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,TRUE,1,FALSE,0,97.5,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/99978859a-a724-2fdc-81f3-5539b528a994?&start=2025-11-28&end=2025-12-09"")"
"CALLISTO","311001586","BHS","BHS","9073402","added_TMT","TMT","Carrier vessel","carrier","MRT","CANSADO",2025-12-25 20:55:12,4,2025-12-31 13:51:43,4,5.7,"ABIDJAN",2025-05-27 01:26:28,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/0d92e2258-88c1-f028-80b6-7112d4bec34f?&start=2025-12-23&end=2026-01-02"")"
"ARGOS REEFER","311001587","BHS","BHS","9184548","added_TMT","TMT","Carrier vessel","carrier","GHA","TEMA",2025-12-04 21:44:56,4,2025-12-06 05:41:47,4,1.3,"ABIDJAN",NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,90.9,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/d03190629-95e9-9e2a-7bfc-cf025ece8e1c?&start=2025-12-02&end=2025-12-08"")"
"JC GLORIA","312155000","BLZ","BLZ","8988818","fishing","med","Fishing vessel","Purse seine","CIV","ABIDJAN",2025-11-01 15:14:14,4,2025-11-22 09:05:44,4,20.7,"ABIDJAN",2025-11-01 15:14:14,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,8.6,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/ba4343d28-82b7-2393-0c4d-15ac0c4951fb?&start=2025-10-30&end=2025-11-24"")"
"JC GLORIA","312155000","BLZ","BLZ","8988818","fishing","med","Fishing vessel","Purse seine","CIV","ABIDJAN",2025-10-24 02:57:25,4,2025-10-24 16:23:12,4,0.5,"ABIDJAN",2025-10-24 02:57:25,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/ba4343d28-82b7-2393-0c4d-15ac0c4951fb?&start=2025-10-22&end=2025-10-26"")"
"JC GLORIA","312155000","BLZ","BLZ","8988818","fishing","med","Fishing vessel","Purse seine","CIV","ABIDJAN",2025-12-29 03:12:09,4,2025-12-30 10:25:54,4,1.3,"ABIDJAN",2025-12-29 03:12:09,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/ba4343d28-82b7-2393-0c4d-15ac0c4951fb?&start=2025-12-27&end=2026-01-01"")"
"DICHA SIETE","312177000","BLZ","BLZ","9197650","fishing","med","Fishing vessel","Purse seine","GHA","TEMA",2025-10-12 11:30:02,4,2025-10-13 11:29:08,4,1,"ABIDJAN",2025-10-01 17:11:49,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,68,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/5758f6250-0c66-39ba-641f-74a058d93404?&start=2025-10-10&end=2025-10-15"")"
"DICHA SIETE","312177000","BLZ","BLZ","9197650","fishing","med","Fishing vessel","Purse seine","CIV","ABIDJAN",2025-11-29 10:14:03,4,2026-01-07 05:34:57,4,38.8,"ABIDJAN",2025-11-29 10:14:03,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,TRUE,40,FALSE,0,97.1,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/5758f6250-0c66-39ba-641f-74a058d93404?&start=2025-11-27&end=2026-01-09"")"
"DICHA SIETE","312177000","BLZ","BLZ","9197650","fishing","med","Fishing vessel","Purse seine","CIV","ABIDJAN",2025-11-06 02:32:09,4,2025-11-22 06:07:46,4,16.1,"ABIDJAN",2025-11-06 02:32:09,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,TRUE,7,FALSE,0,48.3,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/5758f6250-0c66-39ba-641f-74a058d93404?&start=2025-11-04&end=2025-11-24"")"
"DICHA UNO","312697000","BLZ","BLZ","8029026","fishing","low","fishing","inconclusive","CIV","ABIDJAN",2025-11-11 14:29:36,4,2025-11-24 06:28:19,4,12.6,"ABIDJAN",2025-11-11 14:29:36,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,3.9,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/2842f60c5-5d09-d79a-ea8d-a65b3a62a81b?&start=2025-11-09&end=2025-11-26"")"
"DICHA UNO","312697000","BLZ","BLZ","8029026","fishing","low","fishing","inconclusive","GHA","TEMA",2025-10-10 17:32:53,3,2025-10-28 06:25:01,4,17.5,"ABIDJAN",2025-10-04 08:40:45,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,3.3,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/2842f60c5-5d09-d79a-ea8d-a65b3a62a81b?&start=2025-10-08&end=2025-10-30"")"
"BAO LUCKY","312756000","BLZ","BLZ","7809273","fishing","high","Fishing vessel","Purse seine","CIV","ABIDJAN",2025-10-29 11:22:18,4,2025-11-24 07:10:39,4,25.8,"ABIDJAN",2025-10-29 11:22:18,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,TRUE,1,5.2,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/68ab5e789-96a1-fd61-016c-92bd413a9682?&start=2025-10-27&end=2025-11-26"")"
"BAO LUCKY","312756000","BLZ","BLZ","7809273","fishing","high","Fishing vessel","Purse seine","CIV","ABIDJAN",2025-12-14 19:17:58,4,2025-12-15 09:14:20,3,0.5,"ABIDJAN",2025-12-14 19:17:58,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/68ab5e789-96a1-fd61-016c-92bd413a9682?&start=2025-12-12&end=2025-12-17"")"
"BAO LUCKY","312756000","BLZ","BLZ","7809273","fishing","high","Fishing vessel","Purse seine","CIV","ABIDJAN",2025-09-25 10:03:54,4,2025-10-22 13:07:09,4,27.1,"ABIDJAN",2025-09-25 10:03:54,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,0.6,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/68ab5e789-96a1-fd61-016c-92bd413a9682?&start=2025-09-23&end=2025-10-24"")"
"BAO WIN","312797000","BLZ","BLZ","7360320","fishing","high","Fishing vessel","Purse seine","CIV","ABIDJAN",2025-10-25 12:00:50,4,2025-11-18 05:31:55,4,23.7,"ABIDJAN",2025-10-25 12:00:50,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,5.1,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/b5d3439b6-6d19-5385-9d6b-08a0dfd60fa7?&start=2025-10-23&end=2025-11-20"")"
"BAO WIN","312797000","BLZ","BLZ","7360320","fishing","high","Fishing vessel","Purse seine","GHA","TEMA",2025-10-16 03:57:43,4,2025-10-17 05:06:05,4,1,"ABIDJAN",2025-09-27 09:59:25,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/b5d3439b6-6d19-5385-9d6b-08a0dfd60fa7?&start=2025-10-14&end=2025-10-19"")"
"JC VICTORIA","312860000","BLZ","BLZ","7641580","fishing","med","Fishing vessel","Purse seine","CIV","ABIDJAN",2025-10-09 10:25:04,4,2025-11-05 12:08:17,4,27,"ABIDJAN",2025-10-09 10:25:04,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,6.5,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/9e508de0a-aa7b-0fae-2a32-a0111c773dfe?&start=2025-10-07&end=2025-11-07"")"
"JC VICTORIA","312860000","BLZ","BLZ","7641580","fishing","med","Fishing vessel","Purse seine","CIV","ABIDJAN",2025-11-12 10:09:54,4,2025-12-08 06:40:01,4,25.8,"ABIDJAN",2025-11-12 10:09:54,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,6.1,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/9e508de0a-aa7b-0fae-2a32-a0111c773dfe?&start=2025-11-10&end=2025-12-10"")"
"JC VICTORIA","312860000","BLZ","BLZ","7641580","fishing","med","Fishing vessel","Purse seine","CIV","ABIDJAN",2025-09-08 09:53:19,4,2025-10-04 06:44:33,4,25.8,"ABIDJAN",2025-09-08 09:53:19,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,TRUE,1,17.7,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/9e508de0a-aa7b-0fae-2a32-a0111c773dfe?&start=2025-09-06&end=2025-10-06"")"
"ATLANTIC PRINCE","312867000","BLZ","BLZ","8919415","fishing","high","Fishing vessel","Purse seine","CIV","ABIDJAN",2025-09-24 09:06:05,4,2025-11-01 07:03:53,4,37.9,"ABIDJAN",2025-09-24 09:06:05,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,TRUE,1,0.3,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/a8fa13d03-3876-ae64-a357-4823082c2984?&start=2025-09-22&end=2025-11-03"")"
"ATLANTIC PRINCE","312867000","BLZ","BLZ","8919415","fishing","high","Fishing vessel","Purse seine","CIV","ABIDJAN",2025-11-06 09:22:09,4,2025-12-18 08:00:13,4,41.9,"ABIDJAN",2025-11-06 09:22:09,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,1.5,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/a8fa13d03-3876-ae64-a357-4823082c2984?&start=2025-11-04&end=2025-12-20"")"
"ATLANTIC PRINCE","312867000","BLZ","BLZ","8919415","fishing","high","Fishing vessel","Purse seine","CIV","ABIDJAN",2025-12-25 16:03:48,4,2026-01-31 10:14:35,4,36.8,"ABIDJAN",2025-12-25 16:03:48,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,TRUE,1,3.7,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/a8fa13d03-3876-ae64-a357-4823082c2984?&start=2025-12-23&end=2026-02-02"")"
"BOYANG BERING","352274000","PAN","PAN","9851191","added_TMT","TMT","carrier","carrier","ESP","LAS PALMAS",2025-12-25 23:41:32,4,2026-01-01 13:13:34,4,6.5,"ABIDJAN",2025-08-19 10:55:37,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/59e2df0e3-3610-453e-5fb7-85dafe0d0722?&start=2025-12-23&end=2026-01-03"")"
"ALBACORA CARIBE","353171000","PAN","PAN","8716825","fishing","high","Fishing vessel","Purse seine","SEN","DAKAR",2025-10-31 18:44:53,4,2025-11-14 08:00:45,4,13.5,"ABIDJAN",2025-08-22 07:58:06,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,TRUE,1,14.7,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/ef9f4545a-a733-e7a5-4cb3-b9cc3cbf66c0?&start=2025-10-29&end=2025-11-16"")"
