"vessel_name","MMSI","Flag","AIS_Flag","imo","vessel_class_cat","vessel_class_confidence","vessel_class","vessel_type","previous_port_country","previous_port","trip_start","trip_start_confidence","trip_end","trip_end_confidence","trip_duration_days","end_port","prev_visit_timestamp","entrance","navy","west_basin","mid_basin","east_basin","container","dak_fishing","dak_offshore","fishing","fishing_hours","fishing_eez","fishing_hs","fishing_rfmos","encounter","num_encounters","loitering","num_loitering","AISdisabling","num_AISdisabling","percent_ais_voyage","vv_url"
"YIFENG29","412209127","CHN","CHN",NA,"fishing","low","fishing","trawlers","GNB","BISSAU",2025-07-15 23:43:36,4,2025-08-06 14:09:01,4,21.6,"DAKAR",2025-01-25 12:16:03,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,NA,FALSE,NA,FALSE,0,TRUE,3,FALSE,0,1.9,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/4e491efe9-9347-bf42-4ee1-c493f8242f2e?&start=2025-07-13&end=2025-08-08"")"
"EIGHTEEN","629009118","GMB","GMB",NA,"fishing","med","fishing","drifting_longline","SEN","DAKAR",2025-07-22 15:45:37,4,2025-08-06 22:32:13,4,15.3,"DAKAR",2025-07-22 15:45:37,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,230,2375.11111111111,"SEN, GMB",FALSE,"NAMMCO, IWC, ICCAT, ACAP, SRFC",FALSE,0,TRUE,23,FALSE,0,75,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/f578a4c52-2123-4510-d4bd-f4fd62fed9a8?&start=2025-07-20&end=2025-08-08"")"
"ZHENYUANYU822","412420882","CHN","CHN",NA,"fishing","high","fishing","drifting_longline","SEN","DAKAR",2025-07-20 15:13:47,4,2025-08-07 20:00:59,4,18.2,"DAKAR",2025-07-20 15:13:47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,255,2024.8375,"SEN",FALSE,"ACAP, NAMMCO, SRFC, IWC, ICCAT",FALSE,0,TRUE,8,FALSE,0,53.2,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/cbaefac18-8b37-13df-603f-98c2d4b80405?&start=2025-07-18&end=2025-08-09"")"
"FU YUAN YU 9813","412440617","CHN","CHN",NA,"fishing","low","fishing","trawlers","SEN","DAKAR",2025-07-21 11:20:09,4,2025-08-07 22:28:15,4,17.5,"DAKAR",2025-07-21 11:20:09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,NA,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,0.5,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/c9027de61-12dd-124e-b90a-7ff3932ddfa2?&start=2025-07-19&end=2025-08-09"")"
"ZHENYUANYU822","412420882","CHN","CHN",NA,"fishing","high","fishing","drifting_longline","SEN","DAKAR",2025-08-07 21:52:19,4,2025-08-08 18:48:28,4,0.8,"DAKAR",2025-08-07 21:52:19,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,30,180.158333333333,"SEN",FALSE,"ACAP, ICCAT, SRFC, IWC, NAMMCO",FALSE,0,FALSE,0,FALSE,0,81.8,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/cbaefac18-8b37-13df-603f-98c2d4b80405?&start=2025-08-05&end=2025-08-10"")"
"FU YUAN YU 9813","412440617","CHN","CHN",NA,"fishing","low","fishing","trawlers","SEN","DAKAR",2025-08-09 00:45:50,4,2025-08-11 00:47:36,4,2,"DAKAR",2025-08-09 00:45:50,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,NA,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,4.1,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/c9027de61-12dd-124e-b90a-7ff3932ddfa2?&start=2025-08-07&end=2025-08-13"")"
"RUITAIFENG88","412217977","","CHN",NA,"fishing","low","carrier","carrier","GIN","CONAKRY",2025-08-10 12:01:19,4,2025-08-13 01:46:07,4,2.5,"DAKAR",2025-06-05 13:19:17,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,NA,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,87.1,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/1ad0c9598-8f03-b516-5ded-51f5a32ad0e9?&start=2025-08-08&end=2025-08-15"")"
"EGALUZE","224580000","ESP","ESP","8109620","fishing","high","fishing","purse_seines","SEN","DAKAR",2025-07-29 07:36:05,4,2025-08-13 05:23:07,4,14.9,"DAKAR",2025-07-29 07:36:05,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,44,369.041666666667,"ESH, MRT",FALSE,"NAMMCO, IWC, ICCAT, ACAP, SRFC",FALSE,0,TRUE,5,TRUE,6,19.2,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/a0aa90604-4562-1097-2a1e-56ca4a57e84f?&start=2025-07-27&end=2025-08-15"")"
"MIN LONG YU61146","412444322","CHN","CHN",NA,"fishing","low","fishing","trawlers","CHN","ZHANGZHOU",2025-08-12 21:01:26,4,2025-08-13 06:39:52,4,0.4,"DAKAR",2025-07-30 00:59:31,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,NA,FALSE,NA,TRUE,1,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/3d85e312f-f420-4646-1a9a-f1c99f636999?&start=2025-08-10&end=2025-08-15"")"
"MENG XIN17","412209112","CHN","CHN",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-07-30 01:17:16,4,2025-08-13 07:18:55,4,14.3,"DAKAR",2025-07-30 01:17:16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,15,1136.65833333333,"SEN",FALSE,"ICCAT, NAMMCO, IWC, ACAP, SRFC",FALSE,0,FALSE,0,FALSE,0,0.6,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/dc0253109-976e-7a4e-ffc9-53108b818c91?&start=2025-07-28&end=2025-08-15"")"
"YINGMING8031","412209008","CHN","CHN",NA,"fishing","high","fishing","unknown","SEN","DAKAR",2025-07-17 19:29:57,4,2025-08-14 11:08:45,4,27.6,"DAKAR",2025-07-17 19:29:57,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,20,29.1472222222222,"GNB",FALSE,"ACAP, IWC, SRFC, ICCAT, NAMMCO",FALSE,0,TRUE,11,FALSE,0,8.4,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/c5824d985-509c-6d36-cfd9-d45e58e5515b?&start=2025-07-15&end=2025-08-16"")"
"FU YUAN YU 9805","412440649","CHN","CHN",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-07-13 15:11:37,4,2025-08-14 21:13:15,4,32.3,"DAKAR",2025-07-13 15:11:37,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,210,753.325,"GNB",FALSE,"ACAP, IWC, NAMMCO, ICCAT, SRFC",FALSE,0,TRUE,11,FALSE,0,43.2,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/3bbf32e07-7bbc-8457-5eda-74a2ebe5f4b1?&start=2025-07-11&end=2025-08-16"")"
"YANGMING8001","412209195","CHN","CHN",NA,"fishing","high","fishing","unknown","SEN","DAKAR",2025-08-01 04:12:03,4,2025-08-15 07:24:32,4,14.1,"DAKAR",2025-08-01 04:12:03,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,NA,FALSE,NA,FALSE,0,TRUE,2,FALSE,0,5.6,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/2e5f4ad48-88f3-9803-7051-7a03e4d7c782?&start=2025-07-30&end=2025-08-17"")"
"YIFENG25","412209122","CHN","CHN",NA,"fishing","low","fishing","unknown","CHN","DALIAN",2025-07-24 02:15:06,4,2025-08-15 13:45:03,4,22.5,"DAKAR",2025-07-19 19:36:19,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,NA,FALSE,NA,FALSE,0,TRUE,2,FALSE,0,3.3,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/632bb9e7e-e4ae-f310-71ff-3a5bcc4313ec?&start=2025-07-22&end=2025-08-17"")"
"CIUDAD DE HUELVA","225987981","ESP","ESP","8740955","fishing","high","fishing","trawlers","SEN","DAKAR",2025-07-03 16:35:59,4,2025-08-16 03:50:10,4,43.5,"DAKAR",2025-07-03 16:35:59,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,895,16468.801388889,"SEN, GNB",FALSE,"IWC, ACAP, ICCAT, NAMMCO, SRFC",FALSE,0,TRUE,2,FALSE,0,99.8,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/45fc67c5f-ffbb-8088-09a3-4baf211463bb?&start=2025-07-01&end=2025-08-18"")"
"EIGHTEEN","629009118","GMB","GMB",NA,"fishing","med","fishing","drifting_longline","SEN","DAKAR",2025-08-07 23:40:09,4,2025-08-17 07:50:02,4,9.3,"DAKAR",2025-08-07 23:40:09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,130,1994.71805555555,"GMB, SEN",FALSE,"NAMMCO, SRFC, IWC, ACAP, ICCAT",FALSE,0,TRUE,6,FALSE,0,86.7,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/f578a4c52-2123-4510-d4bd-f4fd62fed9a8?&start=2025-08-05&end=2025-08-19"")"
"EIGHTEEN","629009118","GMB","GMB",NA,"fishing","med","fishing","drifting_longline","SEN","DAKAR",2025-08-17 21:29:35,4,2025-08-18 07:16:56,4,0.4,"DAKAR",2025-08-17 21:29:35,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,NA,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/f578a4c52-2123-4510-d4bd-f4fd62fed9a8?&start=2025-08-15&end=2025-08-20"")"
"FUYUANYU9811","412440615","CHN","CHN",NA,"fishing","low","fishing","trawlers","SEN","DAKAR",2025-07-22 07:02:50,4,2025-08-18 08:21:49,4,27,"DAKAR",2025-07-22 07:02:50,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,NA,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,0.6,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/e8317382c-cc5b-2120-a8ec-3fa0902ea6a6?&start=2025-07-20&end=2025-08-20"")"
"ALFONSO RIERA CUARTO","224026860","ESP","ESP",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-07-16 03:03:23,4,2025-08-18 10:52:11,4,33.3,"DAKAR",2025-07-16 03:03:23,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,140,12831.4875,"SEN, GNB",FALSE,"ICCAT, NAMMCO, ACAP, SRFC, IWC",FALSE,0,TRUE,1,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/a054330ca-a2bd-7d39-14d8-3f381abda295?&start=2025-07-14&end=2025-08-20"")"
"JOMAFRAN SEGUNDO","225995265","","ESP",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-07-03 08:03:39,4,2025-08-18 12:28:01,4,46.2,"DAKAR",2025-07-03 08:03:39,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,270,15211.525,"SEN, GNB",FALSE,"ACAP, IWC, SRFC, NAMMCO, ICCAT",FALSE,0,TRUE,1,FALSE,0,99.8,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/cbd74e07f-fa3d-b182-eee3-802733bc5d5e?&start=2025-07-01&end=2025-08-20"")"
"FUYUANYU368","412440263","","CHN",NA,"fishing","high","fishing","trawlers","GIN","CONAKRY",2025-08-16 17:57:17,4,2025-08-19 02:14:57,4,2.3,"DAKAR",NA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,NA,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,15.5,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/3e712c29a-a0b7-85b7-0b3d-d867884384c2?&start=2025-08-14&end=2025-08-21"")"
"TIANG EI HU","412209083","CHN","CHN",NA,"fishing","high","fishing","unknown","SEN","DAKAR",2025-08-09 05:03:35,4,2025-08-19 06:43:06,4,10,"DAKAR",2025-08-09 05:03:35,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,NA,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,2.5,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/364511e7e-ec82-68e9-2702-2ec05725207d?&start=2025-08-07&end=2025-08-21"")"
"JINFENG2","412549565","CHN","CHN","9994981","fishing","high","fishing","drifting_longline","SEN","DAKAR",2025-06-15 17:38:36,4,2025-08-19 07:43:21,4,64.6,"DAKAR",2025-06-15 17:38:36,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,296,3865.16,NA,TRUE,"NAMMCO, IWC, ICCAT, ACAP",FALSE,0,TRUE,12,FALSE,0,99.7,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/a9918df53-37f5-64cf-300f-d03cab381a91?&start=2025-06-13&end=2025-08-21"")"
"PEIX MAR 25","224033000","ESP","ESP","8733744","fishing","high","fishing","trawlers","SEN","DAKAR",2025-07-19 11:25:05,4,2025-08-19 22:43:06,4,31.5,"DAKAR",2025-07-19 11:25:05,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,215,12896.0416666667,"SEN, GNB",FALSE,"NAMMCO, ICCAT, SRFC, IWC, ACAP",FALSE,0,TRUE,3,FALSE,0,94.6,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/3740d2e32-20fd-74e7-2399-a4ef41b13bf8?&start=2025-07-17&end=2025-08-21"")"
"YIFENG29","412209127","CHN","CHN",NA,"fishing","low","fishing","trawlers","SEN","DAKAR",2025-07-08 15:48:31,4,2025-08-20 12:04:07,4,42.8,"DAKAR",2025-07-08 15:48:31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,NA,FALSE,NA,FALSE,0,TRUE,4,FALSE,0,2.1,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/785354964-45b4-f8c5-b095-0f9384dec366?&start=2025-07-06&end=2025-08-22"")"
"CHUN FA NO.888","416121900","TWN","TWN",NA,"fishing","high","fishing","drifting_longline","ZAF","CAPE TOWN",2024-09-15 08:35:16,4,2025-08-21 08:20:47,4,340,"DAKAR",NA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,33,132.060833333333,"ZAF",TRUE,"ACAP, ICCAT, IWC, CCSBT-Primary-Area, CCSBT",FALSE,0,TRUE,7,TRUE,2,6.7,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/68f33de53-3365-b709-854c-1f425f41a561?&start=2024-09-13&end=2025-08-23"")"
"MONTECELO","359102000","SLV","SLV","7409152","fishing","high","fishing","purse_seines","CPV","MINDELO",2025-08-05 22:30:23,4,2025-08-21 14:40:16,4,15.7,"DAKAR",2025-03-15 18:40:56,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,72,454.436666666667,"MRT, ESH",FALSE,"ICCAT, NAMMCO, ACAP, IWC, SRFC",FALSE,0,TRUE,7,FALSE,0,30,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/4bb1068b0-07b4-134f-87ed-a7ea92c038e9?&start=2025-08-03&end=2025-08-23"")"
"FU YUAN YU 9813","412440617","CHN","CHN",NA,"fishing","low","fishing","trawlers","MRT","NOUADHIBOU",2023-01-25 01:35:42,4,2025-08-23 21:10:58,4,941.8,"DAKAR",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,NA,FALSE,NA,FALSE,0,TRUE,2,FALSE,0,0.7,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/d6f5080be-e982-50da-4d84-7f78d163be29?&start=2023-01-23&end=2025-08-25"")"
"FENG YA NO.11","416379000","TWN","TWN",NA,"fishing","high","fishing","drifting_longline","SEN","DAKAR",2025-04-20 09:23:45,4,2025-08-24 08:30:27,4,126,"DAKAR",2025-04-20 09:23:45,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,415,1394.43222222222,NA,TRUE,"NAMMCO, ACAP, ICCAT, IWC",TRUE,6,TRUE,21,FALSE,0,64.4,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/d40a79e44-454b-c0e2-1075-7cf314c51f60?&start=2025-04-18&end=2025-08-26"")"
"YIFENG22","412209012","CHN","CHN",NA,"fishing","high","fishing","unknown","SEN","DAKAR",2025-07-23 19:45:54,4,2025-08-24 20:29:56,4,32,"DAKAR",2025-07-23 19:45:54,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,NA,FALSE,NA,FALSE,0,TRUE,4,FALSE,0,4.9,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/bc8cca775-5e31-b2ca-e5b7-7a66811a7955?&start=2025-07-21&end=2025-08-26"")"
"YANGMING8007","412209199","CHN","CHN",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-07-22 12:06:22,4,2025-08-24 23:37:55,4,33.5,"DAKAR",2025-07-22 12:06:22,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,10,22.5305555555556,"GNB",FALSE,"ACAP, NAMMCO, IWC, ICCAT, SRFC",FALSE,0,TRUE,28,FALSE,0,18.9,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/5eea628de-e233-1308-4ee1-9fcc3ceff90c?&start=2025-07-20&end=2025-08-26"")"
"ALBONIGA","224745000","ESP","ESP","8613267","fishing","high","fishing","purse_seines","SEN","DAKAR",2025-08-04 18:43:42,4,2025-08-25 12:21:04,4,20.7,"DAKAR",2025-08-04 18:43:42,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,135,937.006944444444,"CPV, MRT",FALSE,"ICCAT, NAMMCO, SRFC, ACAP, IWC",FALSE,0,TRUE,14,TRUE,13,30.9,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/818356b57-7844-a4ae-919e-36a06ae5a84a?&start=2025-08-02&end=2025-08-27"")"
"EGALUZE","224580000","ESP","ESP","8109620","fishing","high","fishing","purse_seines","SEN","DAKAR",2025-08-15 07:23:48,4,2025-08-25 15:13:40,4,10.3,"DAKAR",2025-08-15 07:23:48,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,NA,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,4.4,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/a0aa90604-4562-1097-2a1e-56ca4a57e84f?&start=2025-08-13&end=2025-08-27"")"
"YANGMING8032","412209009","","CHN",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-08-01 15:20:10,4,2025-08-26 00:26:12,4,24.4,"DAKAR",2025-08-01 15:20:10,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,70,201.616666666667,"GNB",FALSE,"SRFC, ACAP, NAMMCO, ICCAT, IWC",FALSE,0,TRUE,28,FALSE,0,28.2,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/fff3fc565-577b-cea2-43c6-9e6c215281f7?&start=2025-07-30&end=2025-08-28"")"
"YI FENG 30","412209128","CHN","CHN",NA,"fishing","high","fishing","unknown","SEN","DAKAR",2025-07-30 03:15:32,4,2025-08-26 12:49:26,4,27.4,"DAKAR",2025-07-30 03:15:32,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,110,262.283333333333,"GNB",FALSE,"ICCAT, ACAP, IWC, NAMMCO, SRFC",FALSE,0,TRUE,19,FALSE,0,30.4,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/950337f10-0b9d-d461-c26c-1f50ba61d104?&start=2025-07-28&end=2025-08-28"")"
"RELEIXO","224706000","ESP","ESP",NA,"fishing","high","fishing","trawlers","ESP","NERGA",2020-11-26 11:51:21,4,2025-08-26 18:01:46,4,1734.3,"DAKAR",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,NA,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,0.1,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/a6b7cbb93-3985-24cc-4aef-a1e73929bf7b?&start=2020-11-24&end=2025-08-28"")"
"YANGMIN8002","412209196","CHN","CHN",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-07-31 14:15:00,4,2025-08-27 23:59:01,4,27.4,"DAKAR",2025-07-31 14:15:00,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,25,35.0486111111111,"GNB, SEN",FALSE,"SRFC, IWC, ICCAT, ACAP, NAMMCO",FALSE,0,TRUE,6,FALSE,0,8.1,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/f23a6145b-bb7f-8e7e-5c7e-61a9e335f577?&start=2025-07-29&end=2025-08-29"")"
"MAAN FWU NO.188","416005248","TWN","TWN",NA,"fishing","high","fishing","drifting_longline","CPV","MINDELO",2025-08-25 14:43:10,4,2025-08-28 08:03:34,3,2.7,"DAKAR",NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,5.40416666666667,"CPV",FALSE,"ICCAT, ACAP, NAMMCO, SRFC, IWC",FALSE,0,FALSE,0,FALSE,0,50.7,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/236e42294-4195-f5d9-7aa8-6b4fbabe9cbe?&start=2025-08-23&end=2025-08-30"")"
"ZHENYUANYU822","412420882","CHN","CHN",NA,"fishing","high","fishing","drifting_longline","SEN","DAKAR",2025-08-09 01:15:49,4,2025-08-29 00:05:43,4,19.9,"DAKAR",2025-08-09 01:15:49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,345,3445.4625,"SEN",FALSE,"ICCAT, NAMMCO, ACAP, IWC, SRFC",FALSE,0,TRUE,18,FALSE,0,66.7,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/cbaefac18-8b37-13df-603f-98c2d4b80405?&start=2025-08-07&end=2025-08-31"")"
"CHANG YUAN YU 1","412200983","CHN","CHN",NA,"fishing","high","fishing","trawlers","GNB","BISSAU",2025-08-24 23:33:30,4,2025-08-29 02:27:45,4,4.1,"DAKAR",2025-07-27 18:42:38,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,20,44.6,"SEN",FALSE,"NAMMCO, IWC, SRFC, ICCAT, ACAP",FALSE,0,TRUE,4,FALSE,0,21,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/5d38c1978-82a8-dcd2-0ace-8aaaf50e45aa?&start=2025-08-22&end=2025-08-31"")"
"YIFENG 09","412200998","CHN","CHN",NA,"fishing","low","fishing","trawlers","MEX","MEX-175",2025-06-28 10:30:18,4,2025-08-30 07:41:12,4,62.9,"DAKAR",2025-05-10 13:30:23,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,NA,FALSE,NA,FALSE,0,TRUE,3,TRUE,1,18.4,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/25ecd2d23-37dd-a0cd-0b59-a2fc2e477601?&start=2025-06-26&end=2025-09-01"")"
"DIMITRIOS I","629009092","GMB","GMB","8675899","fishing","high","fishing","trawlers","GNB","BISSAU",2025-08-29 14:32:54,4,2025-08-31 05:14:46,4,1.6,"DAKAR",2025-08-10 19:20:22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,NA,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/f581b4c7a-a4e9-81b0-dd1f-add5a6830a79?&start=2025-08-27&end=2025-09-02"")"
"FU YUAN YU7859","412440797","CHN","CHN",NA,"fishing","high","fishing","drifting_longline","SEN","DAKAR",2025-06-13 22:46:22,4,2025-08-31 09:07:55,4,78.4,"DAKAR",2025-06-13 22:46:22,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,448,5034.09,NA,TRUE,"ACAP, IWC, NAMMCO, ICCAT",FALSE,0,TRUE,4,TRUE,3,96.3,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/8c2377963-35b8-2df4-48e3-5ce277f9a967?&start=2025-06-11&end=2025-09-02"")"
"YI FENG 8","412200997","CHN","CHN",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-07-23 23:57:16,4,2025-08-31 15:53:23,4,38.6,"DAKAR",2025-07-23 23:57:16,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,30,107.980555555556,"GNB",FALSE,"NAMMCO, ICCAT, IWC, ACAP, SRFC",FALSE,0,TRUE,17,FALSE,0,12.9,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/f5bd98f66-6d86-ae44-98a1-a86dbba4f507?&start=2025-07-21&end=2025-09-02"")"
"YANGMING8001","412209195","CHN","CHN",NA,"fishing","high","fishing","unknown","SEN","DAKAR",2025-08-16 11:19:34,4,2025-08-31 16:03:11,4,15.2,"DAKAR",2025-08-16 11:19:34,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,20,30.3444444444445,"SEN",FALSE,"ACAP, NAMMCO, SRFC, ICCAT, IWC",FALSE,0,FALSE,0,FALSE,0,3.8,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/2e5f4ad48-88f3-9803-7051-7a03e4d7c782?&start=2025-08-14&end=2025-09-02"")"
"YANGMING8005","412209197","CHN","CHN",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-08-12 14:59:54,4,2025-09-01 01:40:57,4,19.4,"DAKAR",2025-08-12 14:59:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,NA,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,0.6,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/0069639f1-1b76-f441-db80-7bd4d6f7f9e2?&start=2025-08-10&end=2025-09-03"")"
"LUQINGYUANYU199","412371178","CHN","CHN","1062598","fishing","high","fishing","drifting_longline","SEN","DAKAR",2025-06-27 17:38:50,4,2025-09-01 08:24:25,4,65.6,"DAKAR",2025-06-27 17:38:50,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,240,541.054444444445,NA,TRUE,"IWC, NAMMCO, ACAP, ICCAT",FALSE,0,TRUE,17,FALSE,0,46,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/c9871c205-51cd-2a7c-1a6c-fca8762eb875?&start=2025-06-25&end=2025-09-03"")"
"ALFONSO RIERA SEGUND","224032270","ESP","ESP","9175377","fishing","high","fishing","trawlers","SEN","DAKAR",2025-07-24 13:02:13,4,2025-09-01 13:44:57,4,39,"DAKAR",2025-07-24 13:02:13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,445,17677.7013888889,"SEN, GNB",FALSE,"ACAP, IWC, SRFC, NAMMCO, ICCAT",FALSE,0,TRUE,4,FALSE,0,97.9,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/ebdafaa65-595c-2373-4337-eaf2cebdadae?&start=2025-07-22&end=2025-09-03"")"
