"vessel_name","MMSI","Flag","AIS_Flag","imo","vessel_class_cat","vessel_class_confidence","vessel_class","vessel_type","previous_port_country","previous_port","trip_start","trip_start_confidence","trip_end","trip_end_confidence","trip_duration_days","end_port","prev_visit_timestamp","at_dock","abj_lagoon","abj_vridi","abj_cargo","abj_fishing","abj_offshore","fishing","fishing_hours","fishing_eez","fishing_hs","fishing_rfmos","encounter","num_encounters","loitering","num_loitering","AISdisabling","num_AISdisabling","percent_ais_voyage","vv_url"
"SAVANNA BREEZE","311001159","BHS","BHS","9791274","carrier","high","carrier","carrier","MRT","CANSADO",2025-07-08 20:28:45,"4",2025-07-15 10:24:29,"4","6.5","ABIDJAN",2025-04-25 09:30:47,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/961c647c8-82ad-403d-0071-5201bfc6f182?&start=2025-07-06&end=2025-07-17"")"
"ORANGE STRAIT","311001555","BHS","BHS","9795995","added_TMT","TMT","carrier","carrier","NGA","LAGOS",2025-08-22 08:05:19,"4",2025-08-30 16:40:37,"4","8.3","ABIDJAN",2025-03-30 13:35:07,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,TRUE,8,FALSE,0,92.5,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/5b95ba21d-d462-d166-1993-7571da3d12a8?&start=2025-08-20&end=2025-09-01"")"
"FRIO SHINANO","311001574","BHS","BHS","9073385","added_TMT","TMT","carrier","carrier","ESP","LAS PALMAS",2025-08-11 00:44:45,"4",2025-08-18 08:11:11,"4","7.3","ABIDJAN",2025-03-24 13:43:54,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/acbd1e4d3-3863-e643-092e-a8d5c401a0af?&start=2025-08-09&end=2025-08-20"")"
"FRIO OCEANIC","311001580","BHS","BHS","8801814","added_TMT","TMT","carrier","carrier","GHA","TEMA",2025-09-01 22:10:54,"4",2025-09-03 16:46:49,"4","1.8","ABIDJAN",2024-12-31 00:02:55,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/70db791f6-6c59-dfda-b80f-ff22f2bf15a0?&start=2025-08-30&end=2025-09-05"")"
"IVAR REEFER","311062300","BHS","BHS","8819938","added_TMT","TMT","Carrier vessel","carrier","GHA","SEKONDI-TAKORADI",2025-08-10 14:03:21,"4",2025-08-21 08:30:07,"4","10.8","ABIDJAN",NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/d6841f1a1-121a-420d-6728-e5561ed14e9c?&start=2025-08-08&end=2025-08-23"")"
"SCOMBRUS","352005910","LTU","PAN","8819275","added_TMT","TMT","carrier","carrier","MRT","CANSADO",2025-09-13 20:27:30,"4",2025-09-19 15:33:52,"4","5.8","ABIDJAN",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/6777f4b43-3e1d-f1b5-b9d6-b21db9ee9bc2?&start=2025-09-11&end=2025-09-21"")"
"SCOMBRUS","352005910","LTU","PAN","8819275","added_TMT","TMT","carrier","carrier","CIV","ABIDJAN",2025-09-22 22:51:39,"4",2025-09-23 16:19:52,"4","0.7","ABIDJAN",2025-09-22 22:51:39,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/6777f4b43-3e1d-f1b5-b9d6-b21db9ee9bc2?&start=2025-09-20&end=2025-09-25"")"
"HARENGUS","352005985","PAN","PAN","8920983","added_TMT","TMT","carrier","carrier","MRT","CANSADO",2025-09-24 12:50:48,"4",2025-09-30 07:38:16,"4","5.8","ABIDJAN",NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,95.7,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/ca0adb80a-a9f4-8d31-24b2-8abdfc52effb?&start=2025-09-22&end=2025-10-02"")"
"BOYANG BERING","352274000","PAN","PAN","9851191","added_TMT","TMT","carrier","carrier","NGA","PORT HARCOURT",2025-08-13 08:54:02,"4",2025-08-16 14:28:21,"4","3.2","ABIDJAN",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/59e2df0e3-3610-453e-5fb7-85dafe0d0722?&start=2025-08-11&end=2025-08-18"")"
"ZUBEROA","224587000","ESP","ESP","8906456","fishing","high","Fishing vessel","Purse seine","CIV","ABIDJAN",2025-07-26 07:54:55,"4",2025-08-13 05:36:04,"4","17.9","ABIDJAN",2025-07-26 07:54:55,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,3.7,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/dcefb03af-f441-973d-84c3-df67066f5a56?&start=2025-07-24&end=2025-08-15"")"
"ZUBEROA","224587000","ESP","ESP","8906456","fishing","high","Fishing vessel","Purse seine","SEN","DAKAR",2025-06-24 00:10:20,"4",2025-07-23 16:28:08,"4","29.7","ABIDJAN",2025-04-16 14:21:48,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,TRUE,2,11.4,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/dcefb03af-f441-973d-84c3-df67066f5a56?&start=2025-06-22&end=2025-07-25"")"
"ZUBEROA","224587000","ESP","ESP","8906456","fishing","high","Fishing vessel","Purse seine","CIV","ABIDJAN",2025-09-04 04:58:09,"4",2025-09-04 11:05:12,"4","0.3","ABIDJAN",2025-09-04 04:58:09,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/dcefb03af-f441-973d-84c3-df67066f5a56?&start=2025-09-02&end=2025-09-06"")"
"F/V ALBACORA QUINCE","224727000","ESP","ESP","8206296","fishing","high","Fishing vessel","Purse seine","CIV","ABIDJAN",2025-07-17 20:29:38,"4",2025-07-23 11:48:58,"4","5.6","ABIDJAN",2025-07-17 20:29:38,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,54.4611111111111,"CIV",NA,"IWC, ICCAT, FCWC, NAMMCO, ACAP",TRUE,1,TRUE,2,FALSE,0,12.5,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/83487d338-8fba-2645-7342-563c4cb5611f?&start=2025-07-15&end=2025-07-25"")"
"F/V ALBACORA QUINCE","224727000","ESP","ESP","8206296","fishing","high","Fishing vessel","Purse seine","CIV","ABIDJAN",2025-08-02 19:09:48,"4",2025-09-05 06:50:35,"4","33.5","ABIDJAN",2025-08-02 19:09:48,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,0.7,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/83487d338-8fba-2645-7342-563c4cb5611f?&start=2025-07-31&end=2025-09-07"")"
"F/V ALBACORA QUINCE","224727000","ESP","ESP","8206296","fishing","high","Fishing vessel","Purse seine","STP","SAO TOME",2025-07-14 12:10:26,"4",2025-07-14 14:10:44,"4","0.1","ABIDJAN",2025-06-19 18:20:55,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/83487d338-8fba-2645-7342-563c4cb5611f?&start=2025-07-12&end=2025-07-16"")"
"MONTERAIOLA","224742000","ESP","ESP","9882009","fishing","high","Fishing vessel","Purse seine","CIV","ABIDJAN",2025-06-21 14:35:38,"4",2025-07-06 11:53:07,"4","14.9","ABIDJAN",2025-06-21 14:35:38,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,264.376944444444,"AGO, GAB, CIV",NA,"ACAP, COREP, ICCAT, NAMMCO, FCWC, IWC",FALSE,0,TRUE,11,FALSE,0,82.6,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/c44bf0cee-e97e-f9c4-3c32-97d90554b144?&start=2025-06-19&end=2025-07-08"")"
"MONTERAIOLA","224742000","ESP","ESP","9882009","fishing","high","Fishing vessel","Purse seine","CIV","ABIDJAN",2025-07-08 08:41:59,"4",2025-08-05 15:17:53,"4","28.3","ABIDJAN",2025-08-05 11:35:12,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,82.0577777777778,"GAB, GHA, CIV, STP",NA,"NAMMCO, FCWC, COREP, ICCAT, IWC, ACAP",FALSE,0,TRUE,4,TRUE,3,24,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/c44bf0cee-e97e-f9c4-3c32-97d90554b144?&start=2025-07-06&end=2025-08-07"")"
"MONTERAIOLA","224742000","ESP","ESP","9882009","fishing","high","Fishing vessel","Purse seine","CIV","ABIDJAN",2025-08-11 06:50:50,"4",2025-08-31 15:23:04,"4","20.3","ABIDJAN",2025-08-11 06:50:50,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,130.024166666667,"GAB, CIV",TRUE,"FCWC, IWC, COREP, NAMMCO, ICCAT, ACAP",FALSE,0,TRUE,6,TRUE,4,35.9,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/c44bf0cee-e97e-f9c4-3c32-97d90554b144?&start=2025-08-09&end=2025-09-02"")"
"F/V STERENN","226180000","FRA","FRA","9225548","fishing","high","Fishing vessel","Purse seine","CIV","ABIDJAN",2025-08-25 15:24:36,"4",2025-09-22 12:37:10,"4","27.9","ABIDJAN",2025-08-25 15:24:36,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,TRUE,1,8.4,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/ec049fc02-2932-810d-f9b3-293e4eec0799?&start=2025-08-23&end=2025-09-24"")"
"F/V STERENN","226180000","FRA","FRA","9225548","fishing","high","Fishing vessel","Purse seine","GHA","SEKONDI-TAKORADI",2025-06-26 16:20:39,"4",2025-08-05 07:10:43,"4","39.6","ABIDJAN",2025-06-15 13:14:58,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,352.245,"CIV",TRUE,"ACAP, ICCAT, FCWC, NAMMCO, IWC",FALSE,0,TRUE,4,TRUE,2,15.1,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/ec049fc02-2932-810d-f9b3-293e4eec0799?&start=2025-06-24&end=2025-08-07"")"
"F/V STERENN","226180000","FRA","FRA","9225548","fishing","high","Fishing vessel","Purse seine","CIV","ABIDJAN",2025-08-12 20:11:41,"4",2025-08-20 15:52:16,"4","7.8","ABIDJAN",2025-08-12 20:11:41,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,95.7333333333334,"GHA",NA,"FCWC, ACAP, NAMMCO, ICCAT, IWC",FALSE,0,TRUE,1,TRUE,1,35.6,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/ec049fc02-2932-810d-f9b3-293e4eec0799?&start=2025-08-10&end=2025-08-22"")"
"F/V GUEOTEC","227549000","FRA","FRA","8912986","fishing","high","Fishing vessel","Purse seine","CIV","ABIDJAN",2025-09-23 22:00:18,"4",2025-09-25 08:45:17,"3","1.4","ABIDJAN",2025-09-23 22:00:18,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,95.1388888888889,"CIV",NA,"IWC, ACAP, ICCAT, FCWC, NAMMCO",FALSE,0,TRUE,1,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/96e442d84-489f-962f-588a-33e367aa0330?&start=2025-09-21&end=2025-09-27"")"
"F/V GUEOTEC","227549000","FRA","FRA","8912986","fishing","high","Fishing vessel","Purse seine","CIV","ABIDJAN",2025-08-16 12:13:04,"4",2025-09-18 07:53:46,"4","32.8","ABIDJAN",2025-08-16 12:13:04,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,TRUE,1,TRUE,1,FALSE,0,6.5,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/96e442d84-489f-962f-588a-33e367aa0330?&start=2025-08-14&end=2025-09-20"")"
"F/V GUEOTEC","227549000","FRA","FRA","8912986","fishing","high","Fishing vessel","Purse seine","GHA","TEMA",2025-08-13 19:53:46,"4",2025-08-14 19:18:25,"4","1","ABIDJAN",2025-06-23 09:24:03,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/96e442d84-489f-962f-588a-33e367aa0330?&start=2025-08-11&end=2025-08-16"")"
"F/V GUERIDEN","227550000","FRA","FRA","8912998","fishing","high","Fishing vessel","Purse seine","CIV","ABIDJAN",2025-07-05 13:40:16,"4",2025-08-02 05:40:10,"4","27.6","ABIDJAN",2025-07-05 13:40:16,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,62.1555555555556,"GHA",NA,"IWC, ICCAT, ACAP, NAMMCO, FCWC",FALSE,0,TRUE,2,FALSE,0,8.7,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/1fe43f651-11a3-402d-dfed-efde848e7eee?&start=2025-07-03&end=2025-08-04"")"
"F/V GUERIDEN","227550000","FRA","FRA","8912998","fishing","high","Fishing vessel","Purse seine","CIV","ABIDJAN",2025-08-30 10:58:28,"4",2025-09-19 12:29:46,"4","20","ABIDJAN",2025-08-30 10:58:28,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,166.590277777778,"CIV",NA,"ICCAT, IWC, NAMMCO, ACAP, FCWC",FALSE,0,TRUE,3,TRUE,1,13.5,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/1fe43f651-11a3-402d-dfed-efde848e7eee?&start=2025-08-28&end=2025-09-21"")"
"F/V GUERIDEN","227550000","FRA","FRA","8912998","fishing","high","Fishing vessel","Purse seine","CIV","ABIDJAN",2025-08-13 14:48:23,"4",2025-08-25 14:18:48,"4","12","ABIDJAN",2025-08-13 14:48:23,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,TRUE,1,TRUE,1,13.5,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/1fe43f651-11a3-402d-dfed-efde848e7eee?&start=2025-08-11&end=2025-08-27"")"
"F/V CAP BOJADOR","228280000","FRA","FRA","8908026","fishing","high","Fishing vessel","Purse seine","CIV","ABIDJAN",2025-08-26 17:19:54,"4",2025-09-09 12:05:38,"4","13.8","ABIDJAN",2025-08-26 17:19:54,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,TRUE,1,19.9,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/cc9dd42b8-8263-d5f5-d479-8027efd525be?&start=2025-08-24&end=2025-09-11"")"
"F/V CAP BOJADOR","228280000","FRA","FRA","8908026","fishing","high","Fishing vessel","Purse seine","CIV","ABIDJAN",2025-07-11 08:04:26,"4",2025-07-11 12:50:56,"4","0.2","ABIDJAN",2025-07-11 08:04:26,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/cc9dd42b8-8263-d5f5-d479-8027efd525be?&start=2025-07-09&end=2025-07-13"")"
"F/V CAP BOJADOR","228280000","FRA","FRA","8908026","fishing","high","Fishing vessel","Purse seine","CIV","ABIDJAN",2025-07-22 18:05:06,"4",2025-08-11 06:22:30,"4","19.5","ABIDJAN",2025-07-22 18:05:06,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,63.0666666666667,"CIV",NA,"ACAP, NAMMCO, IWC, ICCAT, FCWC",TRUE,1,TRUE,1,TRUE,1,14.3,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/cc9dd42b8-8263-d5f5-d479-8027efd525be?&start=2025-07-20&end=2025-08-13"")"
"F/V CAP BOJADOR","228280000","FRA","FRA","8908026","fishing","high","Fishing vessel","Purse seine","CIV","ABIDJAN",2025-07-21 08:32:50,"4",2025-07-21 11:43:43,"4","0.1","ABIDJAN",2025-07-21 08:32:50,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/cc9dd42b8-8263-d5f5-d479-8027efd525be?&start=2025-07-19&end=2025-07-23"")"
"HAIZEA BAT","306142000","CUW","BES","9717943","fishing","med","Support vessel","purse_seine_support","CIV","ABIDJAN",2025-07-30 12:13:24,"4",2025-09-05 06:41:52,"4","36.8","ABIDJAN",2025-07-30 12:13:24,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,336.290555555556,"GAB, STP, GHA, CIV",TRUE,"NAMMCO, IWC, COREP, ACAP, FCWC, ICCAT",FALSE,0,TRUE,1,FALSE,0,99.9,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/83524b6ef-fe68-222c-e1cf-d77531c428ab?&start=2025-07-28&end=2025-09-07"")"
"HAIZEA BAT","306142000","CUW","BES","9717943","fishing","med","Support vessel","purse_seine_support","SEN","DAKAR",2025-07-09 16:06:17,"4",2025-07-26 18:07:01,"4","17.1","ABIDJAN",2025-05-24 14:55:38,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,143.41,NA,TRUE,"ACAP, ICCAT, IWC, NAMMCO",FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/83524b6ef-fe68-222c-e1cf-d77531c428ab?&start=2025-07-07&end=2025-07-28"")"
"ARTIKE","306881000","CUW","BES","9808120","fishing","low","support","purse_seine_support","STP","SAO TOME",2025-07-12 11:55:39,"4",2025-08-18 06:12:14,"4","36.8","ABIDJAN",2025-04-29 16:20:09,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,240.628888888889,"GAB",NA,"ACAP, IWC, COREP, ICCAT",FALSE,0,TRUE,5,TRUE,4,28.2,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/e00d865a1-148f-fb0e-8283-dc436a245c07?&start=2025-07-10&end=2025-08-20"")"
"DICHA UNO","312697000","BLZ","BLZ","8029026","fishing","low","fishing","inconclusive","CIV","ABIDJAN",2025-06-01 09:49:01,"4",2025-07-01 11:07:52,"4","30","ABIDJAN",2025-06-01 09:49:01,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,15.3763888888889,"GHA, CIV",NA,"FCWC, ACAP, IWC, NAMMCO, ICCAT",FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/2842f60c5-5d09-d79a-ea8d-a65b3a62a81b?&start=2025-05-30&end=2025-07-03"")"
"DICHA UNO","312697000","BLZ","BLZ","8029026","fishing","low","fishing","inconclusive","GHA","TEMA",2025-08-05 18:39:49,"4",2025-08-28 17:24:49,"4","22.9","ABIDJAN",2025-07-27 12:55:44,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,1.3,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/2842f60c5-5d09-d79a-ea8d-a65b3a62a81b?&start=2025-08-03&end=2025-08-30"")"
"DICHA UNO","312697000","BLZ","BLZ","8029026","fishing","low","fishing","inconclusive","CIV","ABIDJAN",2025-09-27 18:49:18,"4",2025-09-28 11:25:04,"3","0.7","ABIDJAN",2025-09-28 10:21:03,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/2842f60c5-5d09-d79a-ea8d-a65b3a62a81b?&start=2025-09-25&end=2025-09-30"")"
"DICHA UNO","312697000","BLZ","BLZ","8029026","fishing","low","fishing","inconclusive","CIV","ABIDJAN",2025-07-06 10:44:04,"4",2025-07-23 09:16:52,"4","16.9","ABIDJAN",2025-07-06 10:44:04,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,1.2,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/2842f60c5-5d09-d79a-ea8d-a65b3a62a81b?&start=2025-07-04&end=2025-07-25"")"
"BAO LUCKY","312756000","BLZ","BLZ","7809273","fishing","high","Fishing vessel","Purse seine","CIV","ABIDJAN",2025-09-02 08:48:45,"4",2025-09-18 09:36:03,"4","16","ABIDJAN",2025-09-02 08:48:45,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,TRUE,1,FALSE,0,6.5,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/68ab5e789-96a1-fd61-016c-92bd413a9682?&start=2025-08-31&end=2025-09-20"")"
