vessel_name,MMSI,Flag,AIS_Flag,imo,vessel_class_cat,vessel_class_confidence,vessel_class,vessel_type,previous_port_country,previous_port,trip_start,trip_start_confidence,trip_end,trip_end_confidence,trip_duration_days,end_port,prev_visit_timestamp,at_dock,abj_lagoon,abj_vridi,abj_cargo,abj_fishing,abj_offshore,fishing,fishing_hours,fishing_eez,fishing_hs,fishing_rfmos,encounter,num_encounters,loitering,num_loitering,AISdisabling,num_AISdisabling,percent_ais_voyage,vv_url
HLF7,412209590,CHN,CHN,NA,fishing,med,fishing,trawlers,CIV,ABIDJAN,11/05/2025 19:31,4,03/06/2025 17:10,4,22.9,ABIDJAN,11/05/2025 19:31,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,3.4,https://globalfishingwatch.org/map/vessel/fbed92149-9677-4209-36a6-b3850b14affc?&start=2025-05-09&end=2025-06-05
HAILUFENG8,412209610,CHN,CHN,NA,fishing,med,fishing,trawlers,CIV,ABIDJAN,08/05/2025 13:51,4,25/05/2025 23:41,4,17.4,ABIDJAN,08/05/2025 13:51,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,6.308333333,CIV,NA,"ICCAT, FCWC, NAMMCO, IWC, ACAP",FALSE,0,FALSE,0,FALSE,0,1.9,https://globalfishingwatch.org/map/vessel/dc63fa3e1-1043-eabe-bea4-0ac7b71eb8aa?&start=2025-05-06&end=2025-05-27
HAILUFENG8,412209610,CHN,CHN,NA,fishing,med,fishing,trawlers,CIV,ABIDJAN,10/04/2025 14:46,4,06/05/2025 05:46,4,25.6,ABIDJAN,10/04/2025 14:46,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,2.1,https://globalfishingwatch.org/map/vessel/dc63fa3e1-1043-eabe-bea4-0ac7b71eb8aa?&start=2025-04-08&end=2025-05-08
HAILUFENG8,412209610,CHN,CHN,NA,fishing,med,fishing,trawlers,CIV,ABIDJAN,06/06/2025 18:08,4,17/06/2025 06:31,4,10.5,ABIDJAN,06/06/2025 18:08,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,5.5,https://globalfishingwatch.org/map/vessel/dc63fa3e1-1043-eabe-bea4-0ac7b71eb8aa?&start=2025-06-04&end=2025-06-19
HAILUFENG8,412209610,CHN,CHN,NA,fishing,med,fishing,trawlers,GHA,SEKONDI-TAKORADI,08/04/2025 15:17,3,09/04/2025 08:14,4,0.7,ABIDJAN,03/04/2025 18:45,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,27.8,https://globalfishingwatch.org/map/vessel/dc63fa3e1-1043-eabe-bea4-0ac7b71eb8aa?&start=2025-04-06&end=2025-04-11
PANOFI FORE RUNNER,627072000,GHA,GHA,9568859,fishing,high,fishing,tuna_purse_seines,CIV,ABIDJAN,08/05/2025 10:53,4,08/05/2025 13:34,4,0.1,ABIDJAN,08/05/2025 10:53,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,2.402777778,CIV,NA,"IWC, ACAP, ICCAT, NAMMCO, FCWC",FALSE,0,FALSE,0,FALSE,0,100,https://globalfishingwatch.org/map/vessel/04b95cb83-31d8-06e7-0845-8691696643f5?&start=2025-05-06&end=2025-05-10
PANOFI PATH FINDER,627073000,GHA,GHA,9568861,fishing,high,fishing,tuna_purse_seines,GHA,TEMA,10/04/2025 08:24,4,11/04/2025 09:08,4,1,ABIDJAN,23/01/2025 11:25,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,100,https://globalfishingwatch.org/map/vessel/1abad9a58-8758-383e-8c58-6c8029ecaa44?&start=2025-04-08&end=2025-04-13
ULANGA,255805849,DEU,PRT,9690080,carrier,low,other,other,SEN,DAKAR,03/06/2025 02:25,4,11/06/2025 00:12,4,7.9,ABIDJAN,30/07/2023 10:40,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,TRUE,6,FALSE,0,100,https://globalfishingwatch.org/map/vessel/a2e9a0e7a-afa6-635f-4bd6-bd08e2fdec6a?&start=2025-06-01&end=2025-06-13
GOLFO DE FONSECA,359081220,PAN,SLV,8829440,fishing,low,support,purse_seine_support,CIV,ABIDJAN,04/01/2025 17:40,4,18/04/2025 06:50,4,103.5,ABIDJAN,04/01/2025 17:40,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA,NA,NA,FALSE,0,TRUE,6,TRUE,6,8.9,https://globalfishingwatch.org/map/vessel/da9134ed0-0636-14b3-6fb5-65cfd917f24a?&start=2025-01-02&end=2025-04-20
ORANGE FROST,306883000,CUR,ANT,9797656,carrier,high,carrier,carrier,AGO,MATADI,13/06/2025 14:00,1,16/06/2025 15:00,1,3,ABIDJAN,25/05/2024 16:50,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,0,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,100,https://globalfishingwatch.org/map/fishing-activity/default-public?dvIn[0][id]=vessel-b06d84389-9205-2d67-6632-e62e97492eaa&dvIn[0][dvId]=fishing-map-vessel-track-v-3&dvIn[0][cfg][track]=~1&dvIn[0][cfg][info]=public-global-vessel-identity%3Av3.0&dvIn[0][cfg][events][0]=~3&dvIn[0][cfg][events][1]=~4&dvIn[0][cfg][events][2]=~5&dvIn[0][cfg][events][3]=~6&dvIn[0][cfg][events][4]=~7&dvIn[0][cfg][rVIs][0]=846067257-7e7d-5f3e-9477-e2fe18748b34&dvIn[0][cfg][clr]=%23F4511F&dvIn[0][dT]=false&dvIn[1][id]=basemap&dvIn[1][cfg][basemap]=satellite&dvIn[2][id]=vessel-5758f6250-0c66-39ba-641f-74a058d93404&dvIn[2][dvId]=fishing-map-vessel-track-v-3&dvIn[2][cfg][track]=~1&dvIn[2][cfg][info]=public-global-vessel-identity%3Av3.0&dvIn[2][cfg][events][0]=~3&dvIn[2][cfg][events][1]=~4&dvIn[2][cfg][events][2]=~5&dvIn[2][cfg][events][3]=~6&dvIn[2][cfg][events][4]=~7&dvIn[2][cfg][rVIs][0]=ffecc89a1-1296-d61a-b924-aeb59d79fa25&dvIn[2][cfg][rVIs][1]=b982b1c01-1e48-2ecc-7f00-345d60a901ae&dvIn[2][cfg][rVIs][2]=c436f8ef7-7939-3af2-fac2-82c72c0e4727&dvIn[2][cfg][clr]=%23F09300&dvIn[2][cfg][vis]=false&dvIn[2][dT]=false&dvIn[3][id]=vessel-5b95ba21d-d462-d166-1993-7571da3d12a8&dvIn[3][dvId]=fishing-map-vessel-track-v-3&dvIn[3][cfg][track]=~1&dvIn[3][cfg][info]=public-global-vessel-identity%3Av3.0&dvIn[3][cfg][events][0]=~3&dvIn[3][cfg][events][1]=~4&dvIn[3][cfg][events][2]=~5&dvIn[3][cfg][events][3]=~6&dvIn[3][cfg][events][4]=~7&dvIn[3][cfg][rVIs][0]=ad3e6af69-99cc-cded-9f80-c97cfa346ce5&dvIn[3][cfg][clr]=%2333B679&dvIn[3][cfg][vis]=false&dvIn[3][dT]=false&dvIn[4][id]=ais&dvIn[4][cfg][vis]=false&dvIn[5][id]=vms&dvIn[5][cfg][vis]=false&dvIn[6][id]=vessel-ad9a86c7c-cdba-b3c9-c490-ef49adf8c407&dvIn[6][dvId]=fishing-map-vessel-track-v-3&dvIn[6][cfg][clr]=%23F95E5E&dvIn[6][cfg][info]=public-global-vessel-identity%3Av3.0&dvIn[6][cfg][track]=~1&dvIn[6][cfg][events][0]=~3&dvIn[6][cfg][events][1]=~4&dvIn[6][cfg][events][2]=~5&dvIn[6][cfg][events][3]=~6&dvIn[6][cfg][events][4]=~7&dvIn[6][cfg][rVIs][0]=c16071de8-8880-5e53-4038-bcf01a8ba77c&dvIn[6][cfg][vis]=false&dvIn[6][dT]=false&longitude=11.089716417767582&latitude=1.6119522713406107&zoom=5.308375638243407&bDV&tV=vessel&lTD=&fTD=&start=2025-06-06T00%3A00%3A00.000Z&end=2025-06-14T00%3A00%3A00.000Z&tk[0]=fishing-map-vessel-track-v-3&tk[1]=public-global-all-tracks%3Av3.0&tk[2]=public-global-vessel-identity%3Av3.0&tk[3]=public-global-fishing-events%3Av3.0&tk[4]=public-global-port-visits-events%3Av3.1&tk[5]=public-global-encounters-events%3Av3.0&tk[6]=public-global-loitering-events%3Av3.0&tk[7]=public-global-gaps-events%3Av3.0&vDi=public-global-vessel-identity%3Av3.0&vIs=registryInfo&vSRi=5758f6250-0c66-39ba-641f-74a058d93404&vE[0]=loitering&vE[1]=encounter&vE[2]=port_visit&vRi=e942b534aa7a9b4cb0893cfb5328d666&vS=related_vessels&vR=owners&trackCorrectionId=
PACIFIC MERMAID,636019354,LIB,LIB,9045924,carrier,high,carrier,carrier,ESP,LAS PALMAS,02/04/2025 11:00,1,08/04/2025 07:00,1,6,ABIDJAN,03/09/2021 13:23,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,0,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,100,https://globalfishingwatch.org/map/fishing-activity/default-public?dvIn[0][id]=vessel-18ad9b7f2-2025-c768-1526-959438a6c011&dvIn[0][dvId]=fishing-map-vessel-track-v-3&dvIn[0][cfg][track]=~1&dvIn[0][cfg][info]=public-global-vessel-identity%3Av3.0&dvIn[0][cfg][events][0]=~3&dvIn[0][cfg][events][1]=~4&dvIn[0][cfg][events][2]=~5&dvIn[0][cfg][events][3]=~6&dvIn[0][cfg][events][4]=~7&dvIn[0][cfg][rVIs][0]=1a017621a-a2e8-2c63-978b-405881586e6a&dvIn[0][cfg][clr]=%230B8043&dvIn[0][dT]=false&dvIn[1][id]=vessel-b06d84389-9205-2d67-6632-e62e97492eaa&dvIn[1][dvId]=fishing-map-vessel-track-v-3&dvIn[1][cfg][track]=~1&dvIn[1][cfg][info]=public-global-vessel-identity%3Av3.0&dvIn[1][cfg][events][0]=~3&dvIn[1][cfg][events][1]=~4&dvIn[1][cfg][events][2]=~5&dvIn[1][cfg][events][3]=~6&dvIn[1][cfg][events][4]=~7&dvIn[1][cfg][rVIs][0]=846067257-7e7d-5f3e-9477-e2fe18748b34&dvIn[1][cfg][clr]=%23F4511F&dvIn[1][cfg][vis]=false&dvIn[1][dT]=false&dvIn[2][id]=basemap&dvIn[2][cfg][basemap]=satellite&dvIn[3][id]=vessel-5758f6250-0c66-39ba-641f-74a058d93404&dvIn[3][dvId]=fishing-map-vessel-track-v-3&dvIn[3][cfg][track]=~1&dvIn[3][cfg][info]=public-global-vessel-identity%3Av3.0&dvIn[3][cfg][events][0]=~3&dvIn[3][cfg][events][1]=~4&dvIn[3][cfg][events][2]=~5&dvIn[3][cfg][events][3]=~6&dvIn[3][cfg][events][4]=~7&dvIn[3][cfg][rVIs][0]=ffecc89a1-1296-d61a-b924-aeb59d79fa25&dvIn[3][cfg][rVIs][1]=b982b1c01-1e48-2ecc-7f00-345d60a901ae&dvIn[3][cfg][rVIs][2]=c436f8ef7-7939-3af2-fac2-82c72c0e4727&dvIn[3][cfg][clr]=%23F09300&dvIn[3][cfg][vis]=false&dvIn[3][dT]=false&dvIn[4][id]=vessel-5b95ba21d-d462-d166-1993-7571da3d12a8&dvIn[4][dvId]=fishing-map-vessel-track-v-3&dvIn[4][cfg][track]=~1&dvIn[4][cfg][info]=public-global-vessel-identity%3Av3.0&dvIn[4][cfg][events][0]=~3&dvIn[4][cfg][events][1]=~4&dvIn[4][cfg][events][2]=~5&dvIn[4][cfg][events][3]=~6&dvIn[4][cfg][events][4]=~7&dvIn[4][cfg][rVIs][0]=ad3e6af69-99cc-cded-9f80-c97cfa346ce5&dvIn[4][cfg][clr]=%2333B679&dvIn[4][cfg][vis]=false&dvIn[4][dT]=false&dvIn[5][id]=ais&dvIn[5][cfg][vis]=false&dvIn[6][id]=vms&dvIn[6][cfg][vis]=false&dvIn[7][id]=vessel-ad9a86c7c-cdba-b3c9-c490-ef49adf8c407&dvIn[7][dvId]=fishing-map-vessel-track-v-3&dvIn[7][cfg][clr]=%23F95E5E&dvIn[7][cfg][info]=public-global-vessel-identity%3Av3.0&dvIn[7][cfg][track]=~1&dvIn[7][cfg][events][0]=~3&dvIn[7][cfg][events][1]=~4&dvIn[7][cfg][events][2]=~5&dvIn[7][cfg][events][3]=~6&dvIn[7][cfg][events][4]=~7&dvIn[7][cfg][rVIs][0]=c16071de8-8880-5e53-4038-bcf01a8ba77c&dvIn[7][cfg][vis]=false&dvIn[7][dT]=false&longitude=14.112460028296626&latitude=17.16354511809939&zoom=3.983448787609885&bDV&tV=vessel&lTD=&fTD=&start=2025-04-02T00%3A00%3A00.000Z&end=2025-04-09T00%3A00%3A00.000Z&tk[0]=fishing-map-vessel-track-v-3&tk[1]=public-global-all-tracks%3Av3.0&tk[2]=public-global-vessel-identity%3Av3.0&tk[3]=public-global-fishing-events%3Av3.0&tk[4]=public-global-port-visits-events%3Av3.1&tk[5]=public-global-encounters-events%3Av3.0&tk[6]=public-global-loitering-events%3Av3.0&tk[7]=public-global-gaps-events%3Av3.0&vDi=public-global-vessel-identity%3Av3.0&vIs=registryInfo&vSRi=5758f6250-0c66-39ba-641f-74a058d93404&vE[0]=loitering&vE[1]=encounter&vE[2]=port_visit&vRi=e942b534aa7a9b4cb0893cfb5328d666&vS=related_vessels&vR=owners&trackCorrectionId=
DICHA SIETE,312177000,BLZ,BLZ,9197650,fishing,high,fishing,tuna_purse_seine,PHL,GENERAL SANTOS,24/03/2025 11:58,2,28/06/2025 09:21,4,95,ABIDJAN,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,0,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,79,https://globalfishingwatch.org/map/fishing-activity/default-public/vessel/5758f6250-0c66-39ba-641f-74a058d93404?dvIn[0][id]=basemap&dvIn[0][cfg][basemap]=satellite&dvIn[1][id]=vessel-5758f6250-0c66-39ba-641f-74a058d93404&dvIn[1][dvId]=fishing-map-vessel-track-v-3&dvIn[1][cfg][track]=~1&dvIn[1][cfg][info]=public-global-vessel-identity%3Av3.0&dvIn[1][cfg][events][0]=~3&dvIn[1][cfg][events][1]=~4&dvIn[1][cfg][events][2]=~5&dvIn[1][cfg][events][3]=~6&dvIn[1][cfg][events][4]=~7&dvIn[1][cfg][rVIs][0]=ffecc89a1-1296-d61a-b924-aeb59d79fa25&dvIn[1][cfg][rVIs][1]=b982b1c01-1e48-2ecc-7f00-345d60a901ae&dvIn[1][cfg][rVIs][2]=c436f8ef7-7939-3af2-fac2-82c72c0e4727&dvIn[1][cfg][clr]=%23F09300&dvIn[1][cfg][vis]=true&dvIn[1][dT]=false&dvIn[2][id]=vessel-5b95ba21d-d462-d166-1993-7571da3d12a8&dvIn[2][dvId]=fishing-map-vessel-track-v-3&dvIn[2][cfg][track]=~1&dvIn[2][cfg][info]=public-global-vessel-identity%3Av3.0&dvIn[2][cfg][events][0]=~3&dvIn[2][cfg][events][1]=~4&dvIn[2][cfg][events][2]=~5&dvIn[2][cfg][events][3]=~6&dvIn[2][cfg][events][4]=~7&dvIn[2][cfg][rVIs][0]=ad3e6af69-99cc-cded-9f80-c97cfa346ce5&dvIn[2][cfg][clr]=%2333B679&dvIn[2][cfg][vis]=false&dvIn[2][dT]=false&dvIn[3][id]=ais&dvIn[3][cfg][vis]=false&dvIn[4][id]=vms&dvIn[4][cfg][vis]=false&dvIn[5][id]=vessel-ad9a86c7c-cdba-b3c9-c490-ef49adf8c407&dvIn[5][dvId]=fishing-map-vessel-track-v-3&dvIn[5][cfg][clr]=%23F95E5E&dvIn[5][cfg][info]=public-global-vessel-identity%3Av3.0&dvIn[5][cfg][track]=~1&dvIn[5][cfg][events][0]=~3&dvIn[5][cfg][events][1]=~4&dvIn[5][cfg][events][2]=~5&dvIn[5][cfg][events][3]=~6&dvIn[5][cfg][events][4]=~7&dvIn[5][cfg][rVIs][0]=c16071de8-8880-5e53-4038-bcf01a8ba77c&dvIn[5][cfg][vis]=false&dvIn[5][dT]=false&longitude=52.610819286486496&latitude=11.649599200592576&zoom=2.4529211716099164&bDV&tV=vessel&lTD=&fTD=&start=2025-03-21T00%3A00%3A00.000Z&end=2025-07-02T00%3A00%3A00.000Z&tk[0]=fishing-map-vessel-track-v-3&tk[1]=public-global-all-tracks%3Av3.0&tk[2]=public-global-vessel-identity%3Av3.0&tk[3]=public-global-fishing-events%3Av3.0&tk[4]=public-global-port-visits-events%3Av3.1&tk[5]=public-global-encounters-events%3Av3.0&tk[6]=public-global-loitering-events%3Av3.0&tk[7]=public-global-gaps-events%3Av3.0&vDi=public-global-vessel-identity%3Av3.0&vIs=registryInfo&vSRi=5758f6250-0c66-39ba-641f-74a058d93404&vE[0]=loitering&vE[1]=encounter&vE[2]=port_visit&vRi=e942b534aa7a9b4cb0893cfb5328d666&vS=related_vessels&vR=owners
