visit_id,vessel_id,ssvid,start_timestamp,start_lat,start_lon,start_anchorage_id,end_timestamp,end_lat,end_lon,duration_hrs,end_anchorage_id,confidence,year,ssvid_1,vessel_name,flag,flag_1,vessel_class,first_timestamp,last_timestamp
f0193fc510fe2a867e0b36cae89a4ebd,b8f7f1240-0e98-18c8-b3c7-9b5c0d818d7b,224896000,2023-09-17T12:38:27Z,14.65960947378487,-17.36969429,0ec17411,2023-10-18T11:25:15Z,14.686857677956567,-17.3941222,742.78,0ec17383,4,2023,224896000,PILARTORRE,ESP,ESP,fishing,2021-07-21T11:50:35Z,2023-09-29T08:55:25Z
d69af29a4995e941b157ff11fd59d468,757d0085f-fae8-1626-0faf-f2aae650d4c1,416126800,2023-09-17T14:40:36Z,14.65960947378487,-17.36969429,0ec17411,2023-09-19T09:37:31Z,14.653801385664067,-17.36956393,42.94861111111111,0ec1741b,4,2023,416126800,YINGCHINHSIANG101,TWN,TWN,fishing,2019-03-07T07:32:14Z,2023-09-30T23:26:55Z
80910270b9fd8007871f34d4046fb216,a8625c39a-a471-45c0-218d-12f3cb9b5706,412209195,2023-09-17T17:42:40Z,14.621436800790955,-17.36321654,0ec176c1,2023-09-18T23:52:52Z,14.685385797343148,-17.40531733,30.17,0ec1739f,4,2023,412209195,YANGMING8001,CHN,CHN,fishing,2023-07-06T00:13:23Z,2023-09-18T23:53:51Z
e96f6ef0928f42c9b0fc0a7b51a063b6,b74acc2ea-a2dc-05b0-7cf0-c4fc423846bc,412420885,2023-09-18T06:39:20Z,14.621436800790955,-17.36321654,0ec176c1,2023-09-20T16:04:53Z,14.621436800790955,-17.36321654,57.42583333333334,0ec176c1,4,2023,412420885,ZHENYUANYU813,CHN,CHN,fishing,2022-10-22T20:32:26Z,2023-09-30T23:59:03Z
73061d91bc0fb3ac16fa05434d00019b,bad5bdac7-7d3d-c6be-f2af-3d2989cbdd4c,247118500,2023-09-18T06:44:27Z,14.621436800790955,-17.36321654,0ec176c1,2023-09-23T01:15:47Z,14.621436800790955,-17.36321654,114.52222222222223,0ec176c1,4,2023,247118500,MYRAQ,ITA,ITA,fishing,2015-01-07T13:08:36Z,2023-09-30T23:59:16Z
554244ed3f51e689b33000b63e7aa712,f581b4c7a-a4e9-81b0-dd1f-add5a6830a79,629009092,2023-09-18T08:24:13Z,14.621436800790955,-17.36321654,0ec176c1,2023-09-23T12:52:27Z,14.621742691070082,-17.35868764,124.47055555555555,0ec176eb,4,2023,629009092,DIMITRIOS1,GMB,GMB,fishing,2023-01-20T18:16:32Z,2023-09-28T22:41:21Z
d8c3fee8f2fe674c9994dad7368fd28b,c5824d985-509c-6d36-cfd9-d45e58e5515b,412209008,2023-09-18T15:19:35Z,14.621436800790955,-17.36321654,0ec176c1,2023-09-19T20:36:04Z,14.621436800790955,-17.36321654,29.274722222222223,0ec176c1,4,2023,412209008,YANGMING8031,CHN,CHN,fishing,2023-05-02T18:30:01Z,2023-09-28T21:29:49Z
50dd2a4fbc5a97b6b6ce57a151d82a0c,472962590-0e8b-947d-3f92-4a00e908d511,224531000,2023-09-20T05:38:50Z,14.653801385664067,-17.36956393,0ec1741b,2023-09-23T07:51:58Z,14.621436800790955,-17.36321654,74.21888888888888,0ec176c1,4,2023,224531000,PLAYADENOJA,ESP,ESP,fishing,2022-12-17T08:30:35Z,2023-09-27T05:12:34Z
9714746db3ba004d19a03ce4098067c7,cb0df71f9-918a-ca7a-8d04-3221f45b4f2e,413201110,2023-09-20T07:32:02Z,14.625438782503437,-17.36385069,0ec176bf,2023-10-10T11:28:29Z,14.653801385664067,-17.36956393,483.94083333333333,0ec1741b,4,2023,413201110,LIAOYUANYU99,CHN,CHN,fishing,2016-07-18T11:19:52Z,2023-09-30T23:53:35Z
2d87f1b9652d777a496404ac48cf7232,d2b4fe93a-aff7-7fee-8f10-183fa04a6252,632001009,2023-09-20T08:06:27Z,14.653801385664067,-17.36956393,0ec1741b,2023-09-23T17:50:54Z,14.643921125029232,-17.36394131,81.74083333333333,0ec176a1,4,2023,632001009,SEAFRONTIER,GIN,GIN,fishing,2021-10-14T16:25:38Z,2023-09-28T18:24:22Z
ec56f905aa8eed9ef788218ce4ee55b0,053be272f-f82e-093f-d86c-862ba01b963d,412209198,2023-09-20T14:47:55Z,14.621436800790955,-17.36321654,0ec176c1,2023-09-21T19:58:27Z,14.621436800790955,-17.36321654,29.175555555555555,0ec176c1,4,2023,412209198,YANGMING8006,CHN,CHN,fishing,2023-02-04T01:45:33Z,2023-09-28T10:59:17Z
138e73661fd03a6f122fa528ec2e19b3,5b7507d06-6c0b-49c7-7c49-f3108d5c1f4f,224174380,2023-09-21T12:18:09Z,14.653801385664067,-17.36956393,0ec1741b,2023-09-23T15:03:47Z,14.621742691070082,-17.35868764,50.760555555555555,0ec176eb,4,2023,224174380,OCEANONA,ESP,ESP,fishing,2023-08-17T11:03:08Z,2023-09-24T03:56:41Z
a8eca8dee9e7380ded1eb97faf0fbf12,f581b4c7a-a4e9-81b0-dd1f-add5a6830a79,629009092,2023-09-23T14:16:06Z,14.440682731641992,-17.29904978,0ec17f65,2023-09-23T14:43:39Z,14.440682731641992,-17.29904978,0.45916666666666667,0ec17f65,1,2023,629009092,DIMITRIOS1,GMB,GMB,fishing,2023-01-20T18:16:32Z,2023-09-28T22:41:21Z
51e65ccc894294329c3e84fbc850f506,689115283-3bee-3183-8240-4ac710518451,630123900,2023-09-24T07:26:55Z,14.625438782503437,-17.36385069,0ec176bf,2023-09-27T16:02:17Z,14.621436800790955,-17.36321654,80.58944444444444,0ec176c1,4,2023,630123900,NANGHAM,GNB,GNB,fishing,2021-02-26T11:37:29Z,2023-09-30T23:58:29Z
3aa8c0da662f9bb7832033718d86a133,f60524849-916a-3092-9f99-2e651c7c9c6a,416115500,2023-09-25T10:10:09Z,14.621436800790955,-17.36321654,0ec176c1,2023-10-04T17:40:41Z,14.621436800790955,-17.36321654,223.5088888888889,0ec176c1,4,2023,416115500,HUNGHWA202,TWN,TWN,fishing,2022-09-26T05:55:39Z,2023-09-30T23:43:11Z
3a8a7daf68f4f0f175a2d5f94428c8f7,1e31d7cd6-6c64-7b64-d9fd-71ea2e122789,224854000,2023-09-25T13:01:47Z,14.621436800790955,-17.36321654,0ec176c1,2023-09-28T13:20:03Z,14.621436800790955,-17.36321654,72.30444444444444,0ec176c1,4,2023,224854000,COSTADEHUELVA,ESP,ESP,fishing,2019-05-17T05:33:43Z,2023-09-30T19:51:07Z
91fca11b262312018ac795bf73ec82a2,82ae86704-45c9-b874-7c94-53135cbf5acc,630124007,2023-09-26T05:42:34Z,14.621436800790955,-17.36321654,0ec176c1,2023-09-29T10:48:31Z,14.621436800790955,-17.36321654,77.09916666666666,0ec176c1,4,2023,630124007,UMAIA,MRT,MRT,fishing,2023-01-13T11:25:35Z,2023-09-30T07:04:23Z
e7fda595e53fc48619a04c9594242909,7c550070e-e6ec-f7e7-3ff8-d17ac75ee93b,413270240,2023-09-29T15:23:24Z,14.653801385664067,-17.36956393,0ec1741b,2023-10-03T10:00:41Z,14.653801385664067,-17.36956393,90.62138888888889,0ec1741b,4,2023,413270240,JINFENG3,CHN,CHN,fishing,2016-08-26T19:10:20Z,2023-09-29T17:22:47Z
0162e6823cc558aca08055f46cf1324e,f6e04ce87-7891-0f6d-2760-6f9040cde342,413270430,2023-09-29T17:00:01Z,14.653801385664067,-17.36956393,0ec1741b,2023-10-03T09:56:18Z,14.653801385664067,-17.36956393,88.93805555555555,0ec1741b,4,2023,413270430,JINSHENG2,CHN,CHN,fishing,2022-07-01T02:31:38Z,2023-09-30T23:30:23Z
cdb57ea375441167a082ea7c067fa451,51a59762e-e94a-fda1-6e1e-515db84c4403,412270057,2023-09-29T18:01:36Z,14.653801385664067,-17.36956393,0ec1741b,2023-10-03T10:03:18Z,14.673927489332103,-17.42407325,88.02833333333334,0ec173b1,4,2023,412270057,JINSHENG6,CHN,CHN,fishing,2022-12-30T06:05:19Z,2023-09-30T23:47:48Z
ed50647b7325e5d983031e3624a6e9ba,3fd19bf6d-d53e-28d2-2650-c9b8b3f9120c,412331029,2023-09-30T07:44:18Z,14.653801385664067,-17.36956393,0ec1741b,2023-10-07T09:53:59Z,14.621436800790955,-17.36321654,170.1613888888889,0ec176c1,4,2023,412331029,LUQINGYUANYU23,CHN,CHN,fishing,2015-10-16T07:26:28Z,2023-09-30T22:07:40Z
ed50647b7325e5d983031e3624a6e9ba,3fd19bf6d-d53e-28d2-2650-c9b8b3f9120c,412331029,2023-09-30T07:44:18Z,14.653801385664067,-17.36956393,0ec1741b,2023-10-07T09:53:59Z,14.621436800790955,-17.36321654,170.1613888888889,0ec176c1,4,2023,412331029,LURONGYUANYU883,CHN,CHN,fishing,2023-07-08T18:53:38Z,2023-09-13T09:06:59Z
